IMDB Series ID,IMDB Episode ID,Type,Text
tt0182576,tt1606931,P,"Name calling, e.g. fat bastard, idiot, douchebags and son of a bitch.

     





Edit"
tt0182576,tt1606931,P,"Brian's drama pilot turned sitcom is called Class Holes, a parody of the swear.

     





Edit"
tt0182576,tt1606931,I,"Stewie's Head has a big cut and later in the episode you can see his brain. And he gets ran over in the end

     





Edit"
tt0108778,tt0583649,S,"There is talking about dirty talk. Joey tries to teach Ross to talk dirty.

     





Edit"
tt0108778,tt0583649,S,"Contains no sex or nudity in the particular episode.

     





Edit"
tt0108778,tt0583649,V,"Contains no violence or gore.

     





Edit"
tt0108778,tt0583649,P,"Contains no profanity.

     





Edit"
tt0108778,tt0583649,D,"Contains moderate references to 'hemp'.

     





Edit"
tt0108778,tt0583649,I,"Contains no frightening or intense scenes.

     





Edit"
tt0306414,tt0749446,S,"There's a long scene in a strip club where we see nudity in almost all the shots. Anyways, it is rarely shown in detail.

     





Edit"
tt0306414,tt0749446,S,"A man has sex with a woman. The scene shows them climaxing, the man being on top of her. They then lie in bed naked, her breasts are visible.

     





Edit"
tt0306414,tt0749446,S,"Breast nudity at a strip club.

     





Edit"
tt0306414,tt0749446,V,"Not much until the final 10 minutes.

     





Edit"
tt0306414,tt0749446,V,"In the end, some cops brutally hit some men. No blood but we do hear the sound of the hits.

     





Edit"
tt0306414,tt0749446,P,"Constant uses of ""fuck"" and ""shit"".

     





Edit"
tt0306414,tt0749446,D,"No drug use. We do see some drugs being sold, and many conversations are about the drug business.

     





Edit"
tt0306414,tt0749446,I,"While there's just a scene of violence in the episode, the scene is extremely violent and graphic.

     





Edit"
tt0306414,tt0749446,I,"Cops brutally hit some men without a motivation.

     





Edit"
tt0306414,tt0749446,I,"Three men brutally attack some other men. One of them shoots another in the leg with a lot of blood spurting out.

     





Edit"
tt0306414,tt0749446,I,"Rated TV-MA for sexual content, nudity, pervasive language and a scene of strong violence.

     





Edit"
tt0436992,tt9354122,V,"The Doctor and her friends are shot at whilst on motorbikes

     





Edit"
tt14218830,tt21934498,P,"4 uses of hell 2 uses of damn 1 use of ugly-ass

     





Edit"
tt0206512,tt0832776,S,"SpongeBob makes suggestive noises when he eats his jelly sandwich.

     





Edit"
tt0206512,tt0832776,I,"The image of ""Moar Krabs"" could definitely scare some kids, shown for 1 second.

     





Edit"
tt4820370,tt6562350,V,"A creature is blown up into white mist. A man's eyeballs pop out of his head when he is impaled through the face by a person with his hand.

     





Edit"
tt4938700,tt5989644,S,"A young woman is walking around the kitchen wearing only a t-shirt. A young man is ogling her and convinces her to raise her arms. The hem of her shirt lifts, showing a glimpse of her pubic hair and also her shapely but out of focus buttocks.

     





Edit"
tt4938700,tt5989644,S,"A man and a woman are showed in bed. It is implied that they had sex and they talk about blowjobs.

     





Edit"
tt0206512,tt5509104,V,"Pearl's friends gets forcefully tugged in a sweater.

     





Edit"
tt0206512,tt5509104,V,"Spongebob and Patrick have two thumb wars.

     





Edit"
tt4168956,tt5869464,S,"None, but was some stuff on previously

     





Edit"
tt2661044,tt6009796,S,"None

     





Edit"
tt0439100,tt1014057,S,"Andy and Rodriguez moon a camera.

     





Edit"
tt3037520,tt7083990,S,"There is of course no sex or nudity in the game show episode. Some parents though could be concerned with some of the euphemisms, use of double entendres, and innuendo that is used at times. There are several of them used throughout between the hosts and contestants as they play the various games.

     





Edit"
tt3037520,tt7083990,S,"In this episode, in particular, there is a lot of humor centered around the testicles during one of the games.

     





Edit"
tt3037520,tt7083990,P,"Very very mild. The show does contain double entendres, euphemisms and innuendo throughout.

     





Edit"
tt0206512,tt18949572,V,"Yellow Pavement is more violent than the first one. Squidward gets injured badly and blood is seen in the episode.

     





Edit"
tt7134908,tt9141184,S,"A man puts his bare foot between a woman's legs. Her hand guides his foot up her skirt. We see her facial expressions following and a footjob is implied

     





Edit"
tt7134908,tt9141184,S,"Two guys kiss each other

     





Edit"
tt7134908,tt9141184,S,"A woman is shown in her bra

     





Edit"
tt1844624,tt22480176,S,"Large gay party. Many topless men.

     





Edit"
tt1844624,tt22480176,V,"A man is cut in pieces.

     





Edit"
tt1844624,tt22480176,V,"Bloody dismemberment. Dead bodies. A daeth.

     





Edit"
tt1844624,tt22480176,P,"24 uses of fuck.

     





Edit"
tt1844624,tt22480176,D,"Smoking. Snorting cocaine.

     





Edit"
tt4938700,tt6006530,S,"A young woman wears a short t-shirt with no pants. In several shots her buttocks and bush can be seen.

     





Edit"
tt7335184,tt13299766,V,"A woman shoots a man in the leg with a pistol

     





Edit"
tt0096697,tt0992614,S,"Some innuendo (Homer is afraid that Marge will leave him for a ""trophy husband).

     





Edit"
tt0096697,tt0992614,V,"Occassional, slapstick.

     





Edit"
tt0096697,tt0992614,P,"None.

     





Edit"
tt0096697,tt0992614,D,"None.

     





Edit"
tt0096697,tt0992614,I,"Contains some crude humour (e.g. in attempt to seduce Marge, Homer has his stomach stapled and we see that his excess flab is taped behind his back).

     





Edit"
tt0460681,tt0890836,S,"This does not contain any nudity

     





Edit"
tt0460681,tt0890836,V,"In most episodes of supernatural, there are high amounts of blood, gore and violence, however this episode seems to contain less violence than the other ones. There are some frightening scenes, where some people are found dead

     





Edit"
tt0460681,tt0890836,P,"Sam and Dean (mostly Dean) occasionally use swears or inappropriate words, however this is not extremely frequent. Dean infrequently talks about sexual situations but it is rarely extremely inappropriate.

     





Edit"
tt0460681,tt0890836,D,"Dean arrives to find that sam is drunk, however there is minor amounts of consumption of alcohol contained in the whole episode

     





Edit"
tt0460681,tt0890836,I,"Supernatural contains many different ""ghosts"" and ""spirits"" and there are some sudden scenes, objects seem to move without anyone touching them and a car drives by itself. *Spoilers* A girl is pushed into a swimming pool and when she rises for a breath, she is pushed back down again
A man is found hanging by his tie from a roof fan and another man is found lying at the bottom of some stairs with his head twisted 180* A girl appears to have drowned and a lady is found dead however the death itself is not shown

     





Edit"
tt5348176,tt13839308,S,"Absolutely nothing.

     





Edit"
tt5348176,tt13839308,V,"Barry is beat up by a police guard, leaving his face incredibly bloody. The beating is off-screen, but the aftermath is brutal.

     





Edit"
tt5348176,tt13839308,V,"Barry punches a wall multiple times, leaving some blood on the wall.

     





Edit"
tt5348176,tt13839308,I,"Rated TV-MA for pervasive language.

     





Edit"
tt0096697,tt0701072,D,"Bart and Milhouse go on a bender after consuming a drink made entirely of syrup, with the after effects being similar to that of drunkenness.

     





Edit"
tt7335184,tt13299788,S,"No nudity , couples are seen kissing a few times nothing more.

     





Edit"
tt0096697,tt0758509,V,"An intellectual Homer alter ego is shown laying dead

     





Edit"
tt1844624,tt3223258,S,"A woman and a men kiss but she stops him. She is upset but he sweet talks her and sex is implied.

     





Edit"
tt1844624,tt3223258,V,"A reanimated teenage girl holds a lighter up to her hand. It starts to burn her but she doesn't feel the pain.

     





Edit"
tt1844624,tt3223258,V,"A reanimated teenage boy threatens to shoot himself but he is stopped.

     





Edit"
tt1844624,tt3223258,V,"A woman uses her second sight power to see an older woman murder a teenage girl by slitting her throat.

     





Edit"
tt1844624,tt3223258,V,"A man has hidden the body of another man in the bathtub of his apartment. A woman tells him he should sort that out before it starts to smell.

     





Edit"
tt1844624,tt3223258,V,"A woman smears blood all over her face as an anti-ageing beauty treatment.

     





Edit"
tt1844624,tt3223258,D,"A man is seen drinking alcohol surrounded by an arsenal of weapons.

     





Edit"
tt1844624,tt3223258,I,"A woman is distressed when her hair begins falling out due to her cancer diagnosis and the resulting chemotherapy.

     





Edit"
tt0289830,tt0942797,S,"A teenage boy is seen naked in several scenes while aliens examine him and perform medical procedures on his body. Side nudity and obscured frontal nudity.

     





Edit"
tt0289830,tt0942797,I,"Several extremely unsettling scenes of characters being examined and experimented on by aliens.

     





Edit"
tt2365946,tt3045798,S,"Nick seduces Amanda at the nightclub construction site. They have sex on the floor and he performs cunnilingus. Only nudity involves female buttocks.

     





Edit"
tt2365946,tt3045798,V,"Elena breaks the arm of the psychopath in the diner in order to obtain info on Jeremy's poison and after he threatens her.

     





Edit"
tt1595859,tt31594330,D,"Social drinking.

     





Edit"
tt2861424,tt4832266,V,"giant heads blow up various planets.

     





Edit"
tt2861424,tt4832266,P,"Multiple uses of Fuck. TV-14-DL Intensely Suggestive Dialogue & Strong Coarse Language.

     





Edit"
tt2861424,tt4832266,P,"The titular song has several uses of ""shit on the floor,"" uncensored on all TV providers.

     





Edit"
tt2861424,tt4832266,I,"MPA Suggestive Rating TV-14-DV.

     





Edit"
tt2861424,tt4832266,I,"TV-14-DL This Episode Contains Some Intensely Suggestive Dialogue & Strong Coarse Language.

     





Edit"
tt2861424,tt4832266,I,"MPA Suggested Rating TV-14-DLSV.

     





Edit"
tt2861424,tt4832266,I,"16 - Get Schwifty - TV-14-DL.

     





Edit"
tt14218830,tt21934476,P,"1 use of hell, damn, crap, scumbag, dummy and dork 2 uses of god

     





Edit"
tt3107288,tt6741588,S,"Ralph Dibny's door says ""private investigator"" but someone has crossed out 'investigator' and written 'dick'.

     





Edit"
tt3107288,tt6741588,I,"Barry says that Ralph was convinced a certain man committed murder, but he could not prove it so he planted evidence.

     





Edit"
tt4236770,tt10587950,S,"Teeter is seen naked from a distance, glimpse of her breasts.

     





Edit"
