Title,Season,Day of Week,Episode Date,Episode,18-49 Demo,Viewers (millions),IMDb Series ID,season,episode,IMDb Episode ID
name that tune,1,Weds,2021-03-03,10,0.59,2.82,tt13491734,1.0,10.0,tt14180460
mysteries decoded,1,Thurs,2019-01-10,1,0.18,0.934,,,,
mysteries decoded,1,Tues,2019-08-13,2,0.1,0.477,,,,
mysteries decoded,1,Tues,2019-08-20,3,0.14,0.606,,,,
mysteries decoded,1,Tues,2019-08-27,4,0.16,0.573,,,,
mysteries decoded,1,Tues,2019-09-10,5,0.11,0.587,,,,
mysteries decoded,1,Tues,2019-09-17,6,0.12,0.486,,,,
mysteries decoded,1,Tues,2019-09-24,7,0.12,0.48,,,,
mysteries decoded,1,Sun,2019-09-29,8,0.09,0.513,,,,
mysteries decoded,1,Thurs,2019-10-31,9,0.13,0.579,,,,
alert missing persons unit,2,Tues,2024-03-05,1,0.18,1.537,tt18699118,2.0,1.0,tt27222421
alert missing persons unit,2,Tues,2024-03-12,2,0.17,1.221,tt18699118,2.0,2.0,tt31123730
alert missing persons unit,2,Tues,2024-03-19,3,0.14,1.168,tt18699118,2.0,3.0,tt31228114
9 1 1 lone star,3,Mon,2022-01-03,1,0.76,5.503,tt10323338,,,
9 1 1 lone star,3,Mon,2022-01-10,2,0.65,5.025,tt10323338,,,
9 1 1 lone star,3,Mon,2022-01-24,3,0.71,5.388,tt10323338,,,
9 1 1 lone star,3,Mon,2022-01-31,4,0.79,6.005,tt10323338,,,
9 1 1 lone star,3,Mon,2022-02-07,5,0.66,5.177,tt10323338,,,
9 1 1 lone star,3,Mon,2022-02-14,6,0.62,4.953,tt10323338,,,
9 1 1 lone star,3,Mon,2022-02-21,7,0.58,5.125,tt10323338,,,
9 1 1 lone star,3,Mon,2022-02-28,8,0.63,4.823,tt10323338,,,
9 1 1 lone star,3,Mon,2022-03-07,9,0.66,5.162,tt10323338,,,
9 1 1 lone star,3,Mon,2022-03-14,10,0.55,4.64,tt10323338,,,
9 1 1 lone star,3,Mon,2022-03-21,11,0.57,4.449,tt10323338,,,
9 1 1 lone star,3,Mon,2022-03-28,12,0.5,3.854,tt10323338,,,
9 1 1 lone star,3,Mon,2022-04-11,13,0.45,4.243,tt10323338,,,
9 1 1 lone star,3,Mon,2022-04-18,14,0.58,4.208,tt10323338,,,
9 1 1 lone star,3,Mon,2022-04-25,15,0.62,4.563,tt10323338,,,
9 1 1 lone star,3,Mon,2022-05-02,16,0.51,4.268,tt10323338,,,
9 1 1 lone star,3,Mon,2022-05-09,17,0.64,4.801,tt10323338,,,
9 1 1 lone star,3,Mon,2022-05-16,18,0.62,4.634,tt10323338,,,
celebrity family feud,2,Sun,2016-06-26,1,1.6,7.976,tt1249208,2.0,1.0,tt4791800
celebrity family feud,2,Sun,2016-07-03,2,1.1,6.299,tt1249208,2.0,2.0,tt4791810
celebrity family feud,2,Sun,2016-07-10,3,1.5,7.428,tt1249208,2.0,3.0,tt4829958
celebrity family feud,2,Sun,2016-07-17,4,1.6,7.768,tt1249208,2.0,4.0,tt4850814
celebrity family feud,2,Sun,2016-07-24,5,1.5,7.677,tt1249208,2.0,5.0,tt4850868
celebrity family feud,2,Sun,2016-07-31,6,1.5,7.302,tt1249208,2.0,6.0,tt4854762
celebrity family feud,2,Sun,2016-08-14,7,1.0,5.05,tt1249208,,,
celebrity family feud,2,Sun,2016-08-21,8,1.2,5.628,tt1249208,,,
celebrity family feud,2,Sun,2016-08-28,9,1.0,5.739,tt1249208,,,
celebrity family feud,2,Sun,2016-09-11,10,1.3,6.666,tt1249208,,,
greys anatomy,16,Thurs,2019-09-26,1,1.51,6.507,tt0413573,16.0,1.0,tt7885526
greys anatomy,16,Thurs,2019-10-03,2,1.31,6.007,tt0413573,16.0,2.0,tt10950532
greys anatomy,16,Thurs,2019-10-10,3,1.37,6.088,tt0413573,16.0,3.0,tt10989874
greys anatomy,16,Thurs,2019-10-17,4,1.21,5.748,tt0413573,16.0,4.0,tt11010784
greys anatomy,16,Thurs,2019-10-24,5,1.35,6.104,tt0413573,16.0,5.0,tt11058566
greys anatomy,16,Thurs,2019-10-31,6,1.07,5.664,tt0413573,16.0,6.0,tt11102922
greys anatomy,16,Thurs,2019-11-07,7,1.26,6.16,tt0413573,16.0,7.0,tt11156602
greys anatomy,16,Thurs,2019-11-14,8,1.31,6.337,tt0413573,16.0,8.0,tt11105164
greys anatomy,16,Thurs,2019-11-21,9,1.36,6.404,tt0413573,16.0,9.0,tt11187872
greys anatomy,16,Thurs,2020-01-23,10,1.42,6.664,tt0413573,16.0,10.0,tt11317130
greys anatomy,16,Thurs,2020-01-30,11,1.09,5.555,tt0413573,16.0,11.0,tt11404618
greys anatomy,16,Thurs,2020-02-06,12,1.09,5.484,tt0413573,16.0,12.0,tt11300852
greys anatomy,16,Thurs,2020-02-13,13,1.05,5.579,tt0413573,16.0,13.0,tt11681392
greys anatomy,16,Thurs,2020-02-20,14,1.06,6.04,tt0413573,16.0,14.0,tt11702018
greys anatomy,16,Thurs,2020-02-27,15,1.12,6.004,tt0413573,16.0,15.0,tt11737856
greys anatomy,16,Thurs,2020-03-05,16,1.31,6.298,tt0413573,16.0,16.0,tt11815092
greys anatomy,16,Thurs,2020-03-12,17,1.24,6.273,tt0413573,16.0,17.0,tt11852888
greys anatomy,16,Thurs,2020-03-19,18,1.5,7.042,tt0413573,16.0,18.0,tt11861152
greys anatomy,16,Thurs,2020-03-26,19,1.35,6.517,tt0413573,16.0,19.0,tt11923260
greys anatomy,16,Thurs,2020-04-02,20,1.39,7.182,tt0413573,16.0,20.0,tt11980382
greys anatomy,16,Thurs,2020-04-09,21,1.43,7.333,tt0413573,16.0,21.0,tt12019988
the way home,2,Sun,2024-01-21,1,0.08,1.245,tt20221678,2.0,1.0,tt26937997
the way home,2,Sun,2024-01-28,2,0.08,1.161,tt20221678,2.0,2.0,tt29767223
the way home,2,Sun,2024-02-04,3,0.09,1.193,tt20221678,2.0,3.0,tt29767227
the way home,2,Sun,2024-02-18,4,0.11,1.03,tt20221678,2.0,4.0,tt30984651
the way home,2,Sun,2024-02-25,5,0.09,1.14,tt20221678,2.0,5.0,tt29767230
the way home,2,Sun,2024-03-03,6,0.09,1.24,tt20221678,2.0,6.0,tt30984653
the way home,2,Sun,2024-03-10,7,0.06,1.083,tt20221678,2.0,7.0,tt30984655
the way home,2,Sun,2024-03-17,8,0.08,1.106,tt20221678,2.0,8.0,tt30984656
power book ii ghost,2,Sun,2021-11-21,1,0.14,0.518,tt10732104,,,
power book ii ghost,2,Sun,2021-11-28,2,0.15,0.526,tt10732104,,,
power book ii ghost,2,Sun,2021-12-05,3,0.12,0.477,tt10732104,,,
power book ii ghost,2,Sun,2021-12-12,4,0.12,0.423,tt10732104,,,
power book ii ghost,2,Sun,2021-12-19,5,0.1,0.449,tt10732104,,,
power book ii ghost,2,Sun,2022-01-09,6,0.14,0.555,tt10732104,,,
power book ii ghost,2,Sun,2022-01-16,7,0.17,0.522,tt10732104,,,
power book ii ghost,2,Sun,2022-01-23,8,0.18,0.566,tt10732104,,,
power book ii ghost,2,Sun,2022-01-30,9,0.14,0.533,tt10732104,,,
power book ii ghost,2,Sun,2022-02-06,10,0.27,0.801,tt10732104,,,
snowfall,2,Thurs,2018-07-19,1,0.48,1.163,tt6439752,2.0,1.0,tt7104934
snowfall,2,Thurs,2018-07-26,2,0.39,0.888,tt6439752,2.0,2.0,tt7850944
snowfall,2,Thurs,2018-08-02,3,0.41,0.93,tt6439752,2.0,3.0,tt7854156
snowfall,2,Thurs,2018-08-09,4,0.4,0.975,tt6439752,2.0,4.0,tt7859878
snowfall,2,Thurs,2018-08-16,5,0.39,0.923,tt6439752,2.0,5.0,tt7702906
snowfall,2,Thurs,2018-08-23,6,0.36,0.822,tt6439752,2.0,6.0,tt7868264
snowfall,2,Thurs,2018-08-30,7,0.35,0.815,tt6439752,2.0,7.0,tt7868294
snowfall,2,Thurs,2018-09-06,8,0.31,0.752,tt6439752,2.0,8.0,tt7868302
snowfall,2,Thurs,2018-09-13,9,0.36,0.855,tt6439752,2.0,9.0,tt7868306
snowfall,2,Thurs,2018-09-20,10,0.34,0.783,tt6439752,2.0,10.0,tt7868322
speechless,2,Weds,2017-09-27,1,1.44,5.034,tt5592146,2.0,1.0,tt6882962
speechless,2,Weds,2017-10-04,2,1.28,4.548,tt5592146,2.0,2.0,tt7352920
speechless,2,Weds,2017-10-11,3,1.15,4.315,tt5592146,2.0,3.0,tt7322554
speechless,2,Weds,2017-10-18,4,1.09,4.364,tt5592146,2.0,4.0,tt7382482
speechless,2,Weds,2017-10-25,5,1.08,4.158,tt5592146,2.0,5.0,tt7492438
speechless,2,Weds,2017-11-01,6,0.98,3.86,tt5592146,2.0,6.0,tt7344430
speechless,2,Weds,2017-11-15,7,1.14,4.413,tt5592146,2.0,7.0,tt7488572
speechless,2,Weds,2017-11-29,8,1.06,4.203,tt5592146,2.0,8.0,tt7620220
speechless,2,Weds,2017-12-06,9,1.11,4.253,tt5592146,2.0,9.0,tt7650126
speechless,2,Weds,2017-12-13,10,1.16,4.56,tt5592146,2.0,10.0,tt7620222
speechless,2,Weds,2018-01-03,11,1.11,4.372,tt5592146,2.0,11.0,tt7747772
speechless,2,Weds,2018-01-10,12,1.15,4.47,tt5592146,2.0,12.0,tt7747774
speechless,2,Weds,2018-01-17,13,1.29,4.806,tt5592146,2.0,13.0,tt7725420
speechless,2,Weds,2018-02-28,14,1.06,4.114,tt5592146,2.0,14.0,tt7843740
speechless,2,Weds,2018-03-07,15,1.17,4.437,tt5592146,2.0,15.0,tt8019654
speechless,2,Weds,2018-03-14,16,0.92,3.943,tt5592146,2.0,16.0,tt7927636
speechless,2,Weds,2018-03-14,17,0.91,3.545,tt5592146,2.0,17.0,tt7923278
speechless,2,Weds,2018-03-21,18,1.25,4.598,tt5592146,2.0,18.0,tt8070166
f word,1,Weds,2017-05-31,1,1.0,3.332,tt0490035,,,
f word,1,Weds,2017-06-07,2,0.7,2.367,tt0490035,,,
f word,1,Weds,2017-06-14,3,0.8,2.346,tt0490035,,,
f word,1,Weds,2017-06-21,4,0.7,2.054,tt0490035,,,
f word,1,Weds,2017-06-28,5,0.6,2.049,tt0490035,,,
f word,1,Weds,2017-07-12,6,0.6,1.922,tt0490035,,,
f word,1,Weds,2017-07-19,7,0.7,1.951,tt0490035,,,
f word,1,Weds,2017-07-26,8,0.6,1.805,tt0490035,,,
f word,1,Weds,2017-08-02,9,0.6,1.83,tt0490035,,,
f word,1,Weds,2017-08-09,10,0.5,1.468,tt0490035,,,
f word,1,Weds,2017-08-16,11,0.5,1.662,tt0490035,,,
la brea,3,Tues,2024-01-09,1,0.2,2.415,tt11640018,3.0,1.0,tt26545879
la brea,3,Tues,2024-01-16,2,0.19,2.175,tt11640018,3.0,2.0,tt27369333
la brea,3,Tues,2024-01-23,3,0.2,2.142,tt11640018,3.0,3.0,tt27557082
la brea,3,Tues,2024-01-30,4,0.18,2.151,tt11640018,3.0,4.0,tt27557085
la brea,3,Tues,2024-02-06,5,0.17,2.059,tt11640018,3.0,5.0,tt27557086
la brea,3,Tues,2024-02-13,6,0.19,2.034,tt11640018,3.0,6.0,tt27557087
high maintenance,4,Fri,2020-02-07,1,0.06,0.276,tt6078096,4.0,1.0,tt10843350
high maintenance,4,Fri,2020-02-14,2,0.06,0.239,tt6078096,4.0,2.0,tt11356920
high maintenance,4,Fri,2020-02-21,3,0.05,0.194,tt6078096,4.0,3.0,tt10990670
high maintenance,4,Fri,2020-02-28,4,0.06,0.274,tt6078096,4.0,4.0,tt11787204
high maintenance,4,Fri,2020-03-06,5,0.06,0.224,tt6078096,4.0,5.0,tt11417420
high maintenance,4,Fri,2020-03-13,6,0.05,0.278,tt6078096,4.0,6.0,tt11831292
high maintenance,4,Fri,2020-03-20,7,0.03,0.166,tt6078096,4.0,7.0,tt11784580
high maintenance,4,Fri,2020-03-27,8,0.03,0.119,tt6078096,4.0,8.0,tt11831328
high maintenance,4,Fri,2020-04-03,9,0.04,0.243,tt6078096,4.0,9.0,tt11312494
dirty john,1,Sun,2018-11-25,1,0.36,1.219,tt7945720,1.0,1.0,tt8231288
dirty john,1,Sun,2018-12-02,2,0.39,1.234,tt7945720,1.0,2.0,tt8755870
dirty john,1,Sun,2018-12-09,3,0.4,1.279,tt7945720,1.0,3.0,tt8755872
dirty john,1,Sun,2018-12-16,4,0.3,1.138,tt7945720,1.0,4.0,tt8755874
dirty john,1,Sun,2018-12-23,5,0.29,1.041,tt7945720,1.0,5.0,tt8816198
dirty john,1,Sun,2018-12-30,6,0.39,1.369,tt7945720,1.0,6.0,tt8816204
dirty john,1,Sun,2019-01-06,7,0.43,1.491,tt7945720,1.0,7.0,tt8816206
dirty john,1,Sun,2019-01-13,8,0.59,1.839,tt7945720,1.0,8.0,tt8816208
better call saul,2,Mon,2016-02-15,1,1.06,2.573,tt3032476,2.0,1.0,tt3824148
better call saul,2,Mon,2016-02-22,2,0.98,2.228,tt3032476,2.0,2.0,tt4462674
better call saul,2,Mon,2016-02-29,3,0.99,2.201,tt3032476,2.0,3.0,tt4462676
better call saul,2,Mon,2016-03-07,4,0.94,2.199,tt3032476,2.0,4.0,tt4462678
better call saul,2,Mon,2016-03-14,5,0.81,1.992,tt3032476,2.0,5.0,tt4462682
better call saul,2,Mon,2016-03-21,6,0.87,2.105,tt3032476,2.0,6.0,tt4462680
better call saul,2,Mon,2016-03-28,7,0.78,2.031,tt3032476,2.0,7.0,tt4462684
better call saul,2,Mon,2016-04-04,8,0.81,1.93,tt3032476,2.0,8.0,tt4462686
better call saul,2,Mon,2016-04-11,9,0.82,2.059,tt3032476,2.0,9.0,tt4462688
better call saul,2,Mon,2016-04-18,10,0.85,2.263,tt3032476,2.0,10.0,tt4462690
family food fight,1,Thurs,2019-06-20,1,0.59,2.853,,,,
family food fight,1,Thurs,2019-06-27,2,0.58,2.523,,,,
family food fight,1,Thurs,2019-07-11,3,0.5,2.347,,,,
family food fight,1,Thurs,2019-07-18,4,0.32,1.736,,,,
family food fight,1,Thurs,2019-07-25,5,0.36,1.869,,,,
family food fight,1,Thurs,2019-08-01,6,0.38,1.807,,,,
family food fight,1,Thurs,2019-08-08,7,0.3,1.363,,,,
family food fight,1,Thurs,2019-08-15,8,0.28,1.582,,,,
magnum pi,1,Mon,2018-09-24,1,1.16,8.124,tt0080240,,,
magnum pi,1,Mon,2018-10-01,2,0.93,6.233,tt0080240,,,
magnum pi,1,Mon,2018-10-08,3,0.88,6.079,tt0080240,,,
magnum pi,1,Mon,2018-10-15,4,0.86,5.479,tt0080240,,,
magnum pi,1,Mon,2018-10-22,5,0.81,5.632,tt0080240,,,
magnum pi,1,Mon,2018-10-29,6,0.8,5.692,tt0080240,,,
magnum pi,1,Mon,2018-11-05,7,0.82,5.269,tt0080240,,,
magnum pi,1,Mon,2018-11-12,8,0.79,5.5,tt0080240,,,
magnum pi,1,Mon,2018-11-19,9,0.8,5.386,tt0080240,,,
magnum pi,1,Mon,2018-12-10,10,0.8,5.471,tt0080240,,,
magnum pi,1,Mon,2019-01-14,11,0.76,6.016,tt0080240,,,
magnum pi,1,Sun,2019-01-20,12,2.42,8.758,tt0080240,,,
magnum pi,1,Mon,2019-01-21,13,0.74,5.325,tt0080240,,,
magnum pi,1,Mon,2019-01-28,14,0.76,5.689,tt0080240,,,
magnum pi,1,Mon,2019-02-18,15,0.8,5.968,tt0080240,,,
magnum pi,1,Mon,2019-02-25,16,0.91,6.293,tt0080240,,,
magnum pi,1,Mon,2019-03-04,17,0.7,5.607,tt0080240,,,
magnum pi,1,Mon,2019-03-11,18,0.7,6.046,tt0080240,,,
magnum pi,1,Mon,2019-03-25,19,0.73,5.74,tt0080240,,,
magnum pi,1,Mon,2019-04-01,20,0.68,5.537,tt0080240,,,
fbi most wanted,2,Tues,2020-11-17,1,0.63,5.384,tt9742936,,,
fbi most wanted,2,Tues,2020-11-24,2,0.7,5.685,tt9742936,,,
fbi most wanted,2,Tues,2020-12-08,3,0.5,4.922,tt9742936,,,
fbi most wanted,2,Tues,2021-01-19,4,0.56,5.807,tt9742936,,,
fbi most wanted,2,Tues,2021-01-26,5,0.67,6.227,tt9742936,,,
fbi most wanted,2,Tues,2021-02-09,6,0.62,5.635,tt9742936,,,
fbi most wanted,2,Tues,2021-03-02,7,0.49,5.733,tt9742936,,,
fbi most wanted,2,Tues,2021-03-09,8,0.55,6.14,tt9742936,,,
fbi most wanted,2,Tues,2021-03-16,9,0.6,6.257,tt9742936,,,
fbi most wanted,2,Tues,2021-04-06,10,0.66,6.442,tt9742936,,,
fbi most wanted,2,Tues,2021-04-27,11,0.57,5.617,tt9742936,,,
fbi most wanted,2,Tues,2021-05-04,12,0.55,5.487,tt9742936,,,
fbi most wanted,2,Tues,2021-05-11,13,0.56,5.787,tt9742936,,,
fbi most wanted,2,Tues,2021-05-18,14,0.52,5.482,tt9742936,,,
fbi most wanted,2,Tues,2021-05-25,15,0.48,5.787,tt9742936,,,
this is us,6,Tues,2022-01-04,1,1.05,5.463,tt5555260,6.0,1.0,tt10322344
this is us,6,Tues,2022-01-11,2,0.94,5.013,tt5555260,6.0,2.0,tt16433208
this is us,6,Tues,2022-01-18,3,0.79,4.905,tt5555260,6.0,3.0,tt16433226
this is us,6,Tues,2022-01-25,4,0.76,4.757,tt5555260,6.0,4.0,tt16024734
this is us,6,Tues,2022-02-01,5,0.78,4.542,tt5555260,6.0,5.0,tt16296824
this is us,6,Tues,2022-02-22,6,0.73,4.386,tt5555260,6.0,6.0,tt17372646
this is us,6,Tues,2022-03-08,7,0.67,4.242,tt5555260,6.0,7.0,tt17073768
this is us,6,Tues,2022-03-15,8,0.68,4.175,tt5555260,6.0,8.0,tt18267002
this is us,6,Tues,2022-03-22,9,0.75,4.449,tt5555260,6.0,9.0,tt18547072
this is us,6,Tues,2022-03-29,10,0.68,4.21,tt5555260,6.0,10.0,tt18815408
this is us,6,Tues,2022-04-05,11,0.81,4.736,tt5555260,6.0,11.0,tt18967088
this is us,6,Tues,2022-04-12,12,0.77,4.562,tt5555260,6.0,12.0,tt19064704
this is us,6,Tues,2022-04-19,13,0.86,5.087,tt5555260,6.0,13.0,tt19064708
this is us,6,Tues,2022-04-26,14,0.84,4.926,tt5555260,6.0,14.0,tt19064716
this is us,6,Tues,2022-05-03,15,0.69,4.673,tt5555260,6.0,15.0,tt19064724
this is us,6,Tues,2022-05-10,16,0.81,4.803,tt5555260,6.0,16.0,tt19064728
this is us,6,Tues,2022-05-17,17,0.95,5.317,tt5555260,6.0,17.0,tt19064730
this is us,6,Tues,2022-05-24,18,1.27,6.367,tt5555260,6.0,18.0,tt19064732
legacies,3,Thurs,2021-01-21,1,0.16,0.686,tt8103070,3.0,1.0,tt11568546
legacies,3,Thurs,2021-01-28,2,0.18,0.713,tt8103070,3.0,2.0,tt13851212
legacies,3,Thurs,2021-02-04,3,0.17,0.617,tt8103070,3.0,3.0,tt13894864
legacies,3,Thurs,2021-02-11,4,0.15,0.63,tt8103070,3.0,4.0,tt13899936
legacies,3,Thurs,2021-02-18,5,0.1,0.516,tt8103070,3.0,5.0,tt13938104
legacies,3,Thurs,2021-03-11,6,0.13,0.485,tt8103070,3.0,6.0,tt14084158
legacies,3,Thurs,2021-03-18,7,0.13,0.569,tt8103070,3.0,7.0,tt14178112
legacies,3,Thurs,2021-03-25,8,0.09,0.47,tt8103070,3.0,8.0,tt14224258
legacies,3,Thurs,2021-04-08,9,0.13,0.51,tt8103070,3.0,9.0,tt14275026
legacies,3,Thurs,2021-04-15,10,0.11,0.505,tt8103070,3.0,10.0,tt14326202
legacies,3,Thurs,2021-05-06,11,0.13,0.5,tt8103070,3.0,11.0,tt14465174
legacies,3,Thurs,2021-05-13,12,0.11,0.496,tt8103070,3.0,12.0,tt14465178
legacies,3,Thurs,2021-05-20,13,0.12,0.529,tt8103070,3.0,13.0,tt14465184
legacies,3,Thurs,2021-06-10,14,0.07,0.419,tt8103070,3.0,14.0,tt14625698
legacies,3,Thurs,2021-06-17,15,0.07,0.492,tt8103070,3.0,15.0,tt14706330
legacies,3,Thurs,2021-06-24,16,0.12,0.565,tt8103070,3.0,16.0,tt14832148
the neighborhood,1,Mon,2018-10-01,1,1.31,8.102,tt7942794,1.0,1.0,tt8341498
the neighborhood,1,Mon,2018-10-08,2,1.14,6.43,tt7942794,1.0,2.0,tt9057870
the neighborhood,1,Mon,2018-10-15,3,1.14,6.33,tt7942794,1.0,3.0,tt9063304
the neighborhood,1,Mon,2018-10-22,4,1.14,6.37,tt7942794,1.0,4.0,tt9063306
the neighborhood,1,Mon,2018-10-29,5,1.14,6.103,tt7942794,1.0,5.0,tt9099000
the neighborhood,1,Mon,2018-11-05,6,0.99,5.704,tt7942794,1.0,6.0,tt9179270
the neighborhood,1,Mon,2018-11-12,7,1.11,6.135,tt7942794,1.0,7.0,tt9214862
the neighborhood,1,Mon,2018-11-19,8,1.08,6.468,tt7942794,1.0,8.0,tt9233200
the neighborhood,1,Mon,2018-12-03,9,1.05,6.496,tt7942794,1.0,9.0,tt9318648
the neighborhood,1,Mon,2018-12-10,10,1.1,6.069,tt7942794,1.0,10.0,tt9318650
the neighborhood,1,Mon,2018-12-17,11,1.03,6.075,tt7942794,1.0,11.0,tt9352448
the neighborhood,1,Mon,2019-01-14,12,1.26,6.82,tt7942794,1.0,12.0,tt9352450
the neighborhood,1,Mon,2019-02-04,13,1.37,7.571,tt7942794,1.0,13.0,tt9352456
the neighborhood,1,Mon,2019-02-11,14,1.3,7.035,tt7942794,1.0,14.0,tt9352458
the neighborhood,1,Mon,2019-02-18,15,1.12,6.447,tt7942794,1.0,15.0,tt9352468
the neighborhood,1,Mon,2019-02-25,16,1.18,7.061,tt7942794,1.0,16.0,tt9352482
the neighborhood,1,Mon,2019-03-11,17,1.0,6.43,tt7942794,1.0,17.0,tt9352502
the neighborhood,1,Mon,2019-03-25,18,1.0,6.343,tt7942794,1.0,18.0,tt9352514
the neighborhood,1,Mon,2019-04-01,19,0.98,6.183,tt7942794,1.0,19.0,tt9352526
the neighborhood,1,Mon,2019-04-15,20,1.02,5.749,tt7942794,1.0,20.0,tt9352534
the neighborhood,1,Mon,2019-04-22,21,1.02,6.273,tt7942794,1.0,21.0,tt9352546
room 104,2,Fri,2018-11-09,1,0.06,0.216,tt6064882,2.0,1.0,tt7294000
room 104,2,Fri,2018-11-09,2,0.05,0.147,tt6064882,2.0,2.0,tt8142682
room 104,2,Fri,2018-11-16,3,0.04,0.22,tt6064882,2.0,3.0,tt8000566
room 104,2,Fri,2018-11-16,4,0.03,0.179,tt6064882,2.0,4.0,tt7981316
room 104,2,Fri,2018-11-23,5,0.03,0.133,tt6064882,2.0,5.0,tt7677012
room 104,2,Fri,2018-11-23,6,0.03,0.127,tt6064882,2.0,6.0,tt8497886
room 104,2,Fri,2018-11-30,7,0.05,0.164,tt6064882,2.0,7.0,tt8448488
room 104,2,Fri,2018-11-30,8,0.05,0.135,tt6064882,2.0,8.0,tt8791524
room 104,2,Fri,2018-12-07,9,0.05,0.146,tt6064882,2.0,9.0,tt9225962
room 104,2,Fri,2018-12-07,10,0.05,0.186,tt6064882,2.0,10.0,tt7752886
room 104,2,Fri,2018-12-14,11,0.04,0.106,tt6064882,2.0,11.0,tt7709862
room 104,2,Fri,2018-12-14,12,0.04,0.12,tt6064882,2.0,12.0,tt9212498
ash vs evil dead starz tv show,2,Sun,2016-10-02,1,0.21,0.436,,,,
ash vs evil dead starz tv show,2,Sun,2016-10-09,2,0.18,0.333,,,,
ash vs evil dead starz tv show,2,Sun,2016-10-16,3,0.19,0.321,,,,
ash vs evil dead starz tv show,2,Sun,2016-10-23,4,0.13,0.274,,,,
ash vs evil dead starz tv show,2,Sun,2016-10-30,5,0.13,0.274,,,,
ash vs evil dead starz tv show,2,Sun,2016-11-06,6,0.15,0.33,,,,
ash vs evil dead starz tv show,2,Sun,2016-11-13,7,0.18,0.337,,,,
ash vs evil dead starz tv show,2,Sun,2016-11-20,8,0.12,0.237,,,,
ash vs evil dead starz tv show,2,Sun,2016-12-04,9,0.14,0.266,,,,
ash vs evil dead starz tv show,2,Sun,2016-12-11,10,0.14,0.269,,,,
the other two,1,Thurs,2019-01-24,1,0.15,0.303,tt8310612,1.0,1.0,tt8346942
the other two,1,Thurs,2019-01-31,2,0.11,0.227,tt8310612,1.0,2.0,tt8444618
the other two,1,Thurs,2019-02-07,3,0.13,0.235,tt8310612,1.0,3.0,tt8579596
the other two,1,Thurs,2019-02-14,4,0.09,0.192,tt8310612,1.0,4.0,tt9706046
the other two,1,Thurs,2019-02-21,5,0.08,0.152,tt8310612,1.0,5.0,tt9072758
the other two,1,Thurs,2019-02-28,6,0.08,0.173,tt8310612,1.0,6.0,tt9799146
the other two,1,Thurs,2019-03-07,7,0.12,0.232,tt8310612,1.0,7.0,tt9799148
the other two,1,Thurs,2019-03-14,8,0.11,0.216,tt8310612,1.0,8.0,tt9231426
the other two,1,Thurs,2019-03-21,9,0.09,0.224,tt8310612,1.0,9.0,tt9842526
the other two,1,Thurs,2019-03-28,10,0.09,0.2,tt8310612,1.0,10.0,tt8803000
decker,3,Mon,2017-07-17,1,0.33,0.638,tt3908868,3.0,1.0,tt5105634
decker,3,Mon,2017-07-24,2,0.34,0.728,tt3908868,3.0,2.0,tt5113396
decker,3,Mon,2017-07-31,3,0.54,1.101,tt3908868,3.0,3.0,tt5113490
decker,3,Mon,2017-08-07,4,0.41,0.861,tt3908868,3.0,4.0,tt5117450
decker,3,Mon,2017-08-14,5,0.48,1.042,tt3908868,3.0,5.0,tt9616834
decker,3,Mon,2017-08-21,6,0.44,0.885,tt3908868,3.0,6.0,tt9616882
american ninja warrior,8,Weds,2016-06-01,1,1.7,6.35,tt1587934,8.0,1.0,tt5714966
american ninja warrior,8,Weds,2016-06-08,2,1.6,5.8,tt1587934,8.0,2.0,tt5592372
american ninja warrior,8,Mon,2016-06-13,3,1.9,6.84,tt1587934,8.0,3.0,tt5790774
american ninja warrior,8,Mon,2016-06-20,4,1.8,6.537,tt1587934,8.0,4.0,tt5843594
american ninja warrior,8,Mon,2016-06-27,5,1.9,6.322,tt1587934,8.0,5.0,tt5843616
american ninja warrior,8,Mon,2016-07-11,6,1.8,6.344,tt1587934,8.0,6.0,tt5883496
american ninja warrior,8,Mon,2016-07-18,7,1.7,5.997,tt1587934,8.0,7.0,tt5903560
american ninja warrior,8,Mon,2016-07-25,8,1.6,5.898,tt1587934,8.0,8.0,tt5949218
american ninja warrior,8,Mon,2016-08-01,9,1.6,5.863,tt1587934,8.0,9.0,tt5949258
american ninja warrior,8,Mon,2016-08-22,10,2.0,7.005,tt1587934,8.0,10.0,tt6022578
american ninja warrior,8,Mon,2016-08-29,11,1.9,7.006,tt1587934,8.0,11.0,tt6022620
american ninja warrior,8,Mon,2016-09-05,12,1.6,5.81,tt1587934,8.0,12.0,tt6039490
american ninja warrior,8,Mon,2016-09-12,13,1.7,5.877,tt1587934,8.0,13.0,tt6069408
macgyver,4,Fri,2020-02-07,1,0.66,5.935,tt1399045,4.0,1.0,tt10581640
macgyver,4,Fri,2020-02-14,2,0.68,5.772,tt1399045,4.0,2.0,tt10588652
macgyver,4,Fri,2020-02-21,3,0.64,5.83,tt1399045,4.0,3.0,tt10588654
macgyver,4,Fri,2020-02-28,4,0.56,5.565,tt1399045,4.0,4.0,tt10926744
macgyver,4,Fri,2020-03-06,5,0.61,5.648,tt1399045,4.0,5.0,tt10941290
macgyver,4,Fri,2020-03-13,6,0.66,5.835,tt1399045,4.0,6.0,tt10999280
macgyver,4,Fri,2020-03-27,7,0.8,6.72,tt1399045,4.0,7.0,tt11564948
