Title,Season,Episode Date,Viewers (millions),18-49 Demo,IMDb Series ID,Episode,season,episode,IMDb Episode ID
American Horror Story,5,2015-12-09,2.142,1.07,tt1844624,9,5.0,9.0,tt4480778
American Horror Story,5,2015-12-16,1.846,0.94,tt1844624,10,5.0,10.0,tt4480784
American Horror Story,5,2016-01-06,1.840,0.85,tt1844624,11,5.0,11.0,tt4480792
American Horror Story,5,2016-01-13,2.245,1.15,tt1844624,12,5.0,12.0,tt4480800
American Horror Story,6,,5.137,2.78,tt1844624,1,6.0,1.0,tt5194600
American Horror Story,6,,3.273,1.79,tt1844624,2,6.0,2.0,tt4480806
American Horror Story,6,,3.078,1.69,tt1844624,3,6.0,3.0,tt5839308
American Horror Story,6,2016-10-05,2.828,1.43,tt1844624,4,6.0,4.0,tt5915274
American Horror Story,6,2016-10-12,2.824,1.46,tt1844624,5,6.0,5.0,tt5915284
American Horror Story,6,2016-10-19,2.482,1.36,tt1844624,6,6.0,6.0,tt5915290
American Horror Story,6,2016-10-26,2.622,1.41,tt1844624,7,6.0,7.0,tt5915294
American Horror Story,6,2016-11-02,2.197,1.19,tt1844624,8,6.0,8.0,tt5915300
American Horror Story,6,2016-11-09,2.433,1.30,tt1844624,9,6.0,9.0,tt5902962
American Horror Story,6,2016-11-16,2.450,1.33,tt1844624,10,6.0,10.0,tt5748102
American Horror Story,7,,3.933,2.02,tt1844624,1,7.0,1.0,tt6137398
American Horror Story,7,,2.381,1.24,tt1844624,2,7.0,2.0,tt6144116
American Horror Story,7,,2.247,1.15,tt1844624,3,7.0,3.0,tt6710686
American Horror Story,7,,2.126,1.06,tt1844624,4,7.0,4.0,tt6710692
American Horror Story,7,2017-10-03,2.199,1.07,tt1844624,5,7.0,5.0,tt6710698
American Horror Story,7,2017-10-10,2.149,1.04,tt1844624,6,7.0,6.0,tt6710702
American Horror Story,7,2017-10-17,2.065,0.97,tt1844624,7,7.0,7.0,tt6710704
American Horror Story,7,2017-10-24,2.061,1.03,tt1844624,8,7.0,8.0,tt6710710
American Horror Story,7,2017-10-31,1.483,0.72,tt1844624,9,7.0,9.0,tt6710712
American Horror Story,7,2017-11-07,1.820,0.83,tt1844624,10,7.0,10.0,tt6710720
American Horror Story,7,2017-11-14,1.974,1.01,tt1844624,11,7.0,11.0,tt7367948
American Horror Story,8,,3.081,1.45,tt1844624,1,8.0,1.0,tt6417466
American Horror Story,8,,2.210,1.07,tt1844624,2,8.0,2.0,tt8241360
American Horror Story,8,,1.945,0.92,tt1844624,3,8.0,3.0,tt8241366
American Horror Story,8,2018-10-03,2.022,1.00,tt1844624,4,8.0,4.0,tt8241368
American Horror Story,8,2018-10-10,2.116,1.02,tt1844624,5,8.0,5.0,tt8241370
American Horror Story,8,2018-10-17,2.008,0.93,tt1844624,6,8.0,6.0,tt8241372
American Horror Story,8,2018-10-24,1.848,0.90,tt1844624,7,8.0,7.0,tt8241378
American Horror Story,8,2018-10-31,1.625,0.74,tt1844624,8,8.0,8.0,tt8241376
American Horror Story,8,2018-11-07,1.648,0.75,tt1844624,9,8.0,9.0,tt8241374
American Horror Story,8,2018-11-14,1.830,0.81,tt1844624,10,8.0,10.0,tt7639488
American Horror Story,9,,2.126,1.00,tt1844624,1,9.0,1.0,tt6417474
American Horror Story,9,,1.491,0.68,tt1844624,2,9.0,2.0,tt8961842
American Horror Story,9,2019-10-02,1.344,0.62,tt1844624,3,9.0,3.0,tt10333022
American Horror Story,9,2019-10-09,1.293,0.64,tt1844624,4,9.0,4.0,tt10333030
American Horror Story,9,2019-10-16,1.085,0.50,tt1844624,5,9.0,5.0,tt10333032
American Horror Story,9,2019-10-23,1.350,0.61,tt1844624,6,9.0,6.0,tt10333036
American Horror Story,9,2019-10-30,1.053,0.46,tt1844624,7,9.0,7.0,tt10333040
American Horror Story,9,2019-11-06,1.046,0.49,tt1844624,8,9.0,8.0,tt10333042
American Horror Story,9,2019-11-13,1.082,0.50,tt1844624,9,9.0,9.0,tt10333046
American Horror Story,10,2021-08-25,0.925,0.36,tt1844624,1,10.0,1.0,tt8792244
American Horror Story,10,2021-08-25,0.581,0.23,tt1844624,2,10.0,2.0,tt14031916
American Horror Story,10,,0.697,0.26,tt1844624,3,10.0,3.0,tt14031934
American Horror Story,10,,0.610,0.20,tt1844624,4,10.0,4.0,tt14031938
American Horror Story,10,,0.642,0.22,tt1844624,5,10.0,5.0,tt14031940
American Horror Story,10,,0.732,0.29,tt1844624,6,10.0,6.0,tt14031942
American Horror Story,10,,0.687,0.26,tt1844624,7,10.0,7.0,tt14031944
American Horror Story,10,2021-10-06,0.483,0.15,tt1844624,8,10.0,8.0,tt14404590
American Horror Story,10,2021-10-13,0.579,0.20,tt1844624,9,10.0,9.0,tt14031950
American Horror Story,10,2021-10-20,0.579,0.17,tt1844624,10,10.0,10.0,tt9256918
Feed the Beast,1,2016-06-05,0.976,0.31,tt5363766,1,1.0,1.0,tt5397296
Feed the Beast,1,2016-06-07,0.398,0.14,tt5363766,2,1.0,2.0,tt5484432
Feed the Beast,1,2016-06-14,0.484,0.10,tt5363766,3,1.0,3.0,tt5502110
Feed the Beast,1,2016-06-21,0.389,0.12,tt5363766,4,1.0,4.0,tt5544892
Feed the Beast,1,2016-06-28,0.299,0.08,tt5363766,5,1.0,5.0,tt5569134
Feed the Beast,1,2016-07-05,0.374,0.13,tt5363766,6,1.0,6.0,tt5569138
Feed the Beast,1,2016-07-12,0.390,0.10,tt5363766,7,1.0,7.0,tt5580072
Feed the Beast,1,2016-07-19,0.419,0.13,tt5363766,8,1.0,8.0,tt5580076
Feed the Beast,1,2016-07-26,0.337,0.10,tt5363766,9,1.0,9.0,tt5580078
Feed the Beast,1,2016-08-02,0.406,0.11,tt5363766,10,1.0,10.0,tt5535514
Mystery Girls,1,2014-06-25,0.759,0.34,tt3310544,1,1.0,1.0,tt3650240
Mystery Girls,1,2014-07-02,0.450,0.20,tt3310544,2,1.0,2.0,tt3321890
Mystery Girls,1,2014-07-09,0.581,0.25,tt3310544,3,1.0,3.0,tt3650242
Mystery Girls,1,2014-07-16,0.575,0.22,tt3310544,4,1.0,4.0,tt3321178
Mystery Girls,1,2014-07-23,0.415,0.21,tt3310544,5,1.0,5.0,tt3650246
Mystery Girls,1,2014-07-30,0.490,0.20,tt3310544,6,1.0,6.0,tt3650258
Mystery Girls,1,2014-08-06,0.389,0.17,tt3310544,7,1.0,7.0,tt3921290
Mystery Girls,1,2014-08-13,0.365,0.15,tt3310544,8,1.0,8.0,tt3650250
Mystery Girls,1,2014-08-20,0.405,0.17,tt3310544,9,1.0,9.0,tt3650252
Mystery Girls,1,2014-08-27,0.542,0.24,tt3310544,10,1.0,10.0,tt3650260
The Shield,1,2002-03-12,4.827,2.4,tt0286486,1,1.0,1.0,tt0699523
The Shield,1,2002-03-19,4.005,2.1,tt0286486,2,1.0,2.0,tt0699520
The Shield,1,2002-03-26,3.334,1.8,tt0286486,3,1.0,3.0,tt0699538
The Shield,1,2002-04-02,2.634,1.3,tt0286486,4,1.0,4.0,tt0699499
The Shield,1,2002-04-09,3.615,2.0,tt0286486,5,1.0,5.0,tt0699488
The Shield,1,2002-04-16,3.492,1.9,tt0286486,6,1.0,6.0,tt0699493
The Shield,1,2002-04-23,2.900,1.3,tt0286486,7,1.0,7.0,tt0699522
The Shield,1,2002-04-30,2.218,1.3,tt0286486,8,1.0,8.0,tt0699497
The Shield,1,,2.053,1.1,tt0286486,9,1.0,9.0,tt0699539
The Shield,1,,2.582,1.3,tt0286486,10,1.0,10.0,tt0699504
The Shield,1,,2.558,1.5,tt0286486,11,1.0,11.0,tt0699491
The Shield,1,,3.080,1.6,tt0286486,12,1.0,12.0,tt0699541
The Shield,1,2002-06-04,4.142,2.1,tt0286486,13,1.0,13.0,tt0699494
The Shield,2,2003-01-07,4.427,2.4,tt0286486,1,2.0,1.0,tt0699537
The Shield,2,2003-01-14,3.161,1.7,tt0286486,2,2.0,2.0,tt0699501
The Shield,2,2003-01-21,3.759,2.0,tt0286486,3,2.0,3.0,tt0699521
The Shield,2,2003-01-28,3.115,1.6,tt0286486,4,2.0,4.0,tt0699492
The Shield,2,2003-02-04,3.002,1.7,tt0286486,5,2.0,5.0,tt0699509
The Shield,2,2003-02-11,2.921,1.6,tt0286486,6,2.0,6.0,tt0699510
The Shield,2,2003-02-18,2.790,1.5,tt0286486,7,2.0,7.0,tt0699486
The Shield,2,2003-02-25,3.246,1.8,tt0286486,8,2.0,8.0,tt0699529
The Shield,2,2003-03-04,3.031,1.5,tt0286486,9,2.0,9.0,tt0699500
The Shield,2,2003-03-11,3.201,1.6,tt0286486,10,2.0,10.0,tt0699495
The Shield,2,2003-03-18,3.300,1.7,tt0286486,11,2.0,11.0,tt0699512
The Shield,2,2003-03-25,3.215,1.5,tt0286486,12,2.0,12.0,tt0699490
The Shield,2,2003-04-01,3.673,1.9,tt0286486,13,2.0,13.0,tt0699503
The Shield,3,2004-03-09,2.816,1.6,tt0286486,1,3.0,1.0,tt0699524
The Shield,3,2004-03-16,2.664,1.4,tt0286486,2,3.0,2.0,tt0699487
The Shield,3,2004-03-23,3.318,1.7,tt0286486,3,3.0,3.0,tt0699489
The Shield,3,2004-03-30,2.636,1.3,tt0286486,4,3.0,4.0,tt0699532
The Shield,3,2004-04-06,2.403,1.4,tt0286486,5,3.0,5.0,tt0699518
The Shield,3,2004-04-13,2.591,1.4,tt0286486,6,3.0,6.0,tt0699525
The Shield,3,2004-04-20,2.606,1.4,tt0286486,7,3.0,7.0,tt0699528
The Shield,3,2004-04-27,2.222,1.2,tt0286486,8,3.0,8.0,tt0699496
The Shield,3,,2.530,1.4,tt0286486,9,3.0,9.0,tt0699530
The Shield,3,,2.364,1.3,tt0286486,10,3.0,10.0,tt0699542
The Shield,3,,2.272,1.2,tt0286486,11,3.0,11.0,tt0699531
The Shield,3,,2.516,1.3,tt0286486,12,3.0,12.0,tt0699527
The Shield,3,2004-06-01,2.284,1.1,tt0286486,13,3.0,13.0,tt0699507
The Shield,3,2004-06-08,2.421,1.2,tt0286486,14,3.0,14.0,tt0699483
The Shield,3,2004-06-15,2.103,1.1,tt0286486,15,3.0,15.0,tt0699519
The Shield,4,2005-03-15,3.927,1.8,tt0286486,1,4.0,1.0,tt0699536
The Shield,4,2005-03-22,3.252,1.7,tt0286486,2,4.0,2.0,tt0699508
The Shield,4,2005-03-29,2.865,1.3,tt0286486,3,4.0,3.0,tt0699485
The Shield,4,2005-04-05,3.079,1.6,tt0286486,4,4.0,4.0,tt0699502
The Shield,4,2005-04-12,2.953,1.4,tt0286486,5,4.0,5.0,tt0699535
The Shield,4,2005-04-19,3.407,1.7,tt0286486,6,4.0,6.0,tt0699513
The Shield,4,2005-04-26,3.072,1.4,tt0286486,7,4.0,7.0,tt0699511
The Shield,4,,3.221,1.6,tt0286486,8,4.0,8.0,tt0699498
The Shield,4,,3.214,1.5,tt0286486,9,4.0,9.0,tt0699533
The Shield,4,,3.332,1.6,tt0286486,10,4.0,10.0,tt0699484
The Shield,4,,3.037,1.4,tt0286486,11,4.0,11.0,tt0699481
The Shield,4,2005-06-07,2.658,1.3,tt0286486,12,4.0,12.0,tt0699515
The Shield,4,2005-06-14,3.190,1.5,tt0286486,13,4.0,13.0,tt0699482
The Shield,5,2006-01-10,3.417,1.7,tt0286486,1,5.0,1.0,tt0699506
The Shield,5,2006-01-17,2.805,1.5,tt0286486,2,5.0,2.0,tt0699505
The Shield,5,2006-01-24,2.845,1.4,tt0286486,3,5.0,3.0,tt0699514
The Shield,5,2006-01-31,2.612,1.2,tt0286486,4,5.0,4.0,tt0699534
The Shield,5,2006-02-07,2.447,1.1,tt0286486,5,5.0,5.0,tt0699540
The Shield,5,2006-02-14,2.432,1.1,tt0286486,6,5.0,6.0,tt0699526
The Shield,5,2006-02-21,2.434,1.2,tt0286486,7,5.0,7.0,tt0699517
The Shield,5,2006-02-28,2.311,1.1,tt0286486,8,5.0,8.0,tt0699516
The Shield,5,2006-03-07,2.780,1.4,tt0286486,9,5.0,9.0,tt0762492
The Shield,5,2006-03-14,2.555,1.2,tt0286486,10,5.0,10.0,tt0757684
The Shield,5,2006-03-21,3.217,1.6,tt0286486,11,5.0,11.0,tt0761273
The Shield,6,2007-04-03,2.076,1.1,tt0286486,1,6.0,1.0,tt0836472
The Shield,6,2007-04-10,2.346,1.2,tt0286486,2,6.0,2.0,tt0795277
The Shield,6,2007-04-17,1.949,0.9,tt0286486,3,6.0,3.0,tt0844622
The Shield,6,2007-04-24,1.968,0.9,tt0286486,4,6.0,4.0,tt0979129
The Shield,6,,2.154,1.1,tt0286486,5,6.0,5.0,tt0902870
The Shield,6,,1.873,1.0,tt0286486,6,6.0,6.0,tt1026198
The Shield,6,,1.902,0.9,tt0286486,7,6.0,7.0,tt1033349
The Shield,6,,1.467,0.8,tt0286486,8,6.0,8.0,tt0865248
The Shield,6,,1.742,0.9,tt0286486,9,6.0,9.0,tt1038578
The Shield,6,2007-06-05,2.059,1.1,tt0286486,10,6.0,10.0,tt1019218
The Shield,7,,2.124,1.0,tt0286486,1,7.0,1.0,tt1243827
The Shield,7,,1.656,0.8,tt0286486,2,7.0,2.0,tt1243832
The Shield,7,,1.928,0.9,tt0286486,3,7.0,3.0,tt1243833
The Shield,7,,1.561,0.7,tt0286486,4,7.0,4.0,tt1243834
The Shield,7,,1.484,0.8,tt0286486,5,7.0,5.0,tt1243835
The Shield,7,2008-10-07,1.150,0.6,tt0286486,6,7.0,6.0,tt1243836
The Shield,7,2008-10-14,1.313,0.7,tt0286486,7,7.0,7.0,tt1243837
The Shield,7,2008-10-21,1.614,0.8,tt0286486,8,7.0,8.0,tt1243838
The Shield,7,2008-10-28,1.675,0.9,tt0286486,9,7.0,9.0,tt1243839
The Shield,7,2008-11-04,1.485,0.7,tt0286486,10,7.0,10.0,tt1243828
The Shield,7,2008-11-11,1.657,0.8,tt0286486,11,7.0,11.0,tt1243829
The Shield,7,2008-11-18,1.628,0.8,tt0286486,12,7.0,12.0,tt1243830
The Shield,7,2008-11-25,1.840,0.9,tt0286486,13,7.0,13.0,tt1243831
Schitt's Creek,1,2015-02-11,0.275,0.04,tt3526078,1,1.0,1.0,tt3653868
Schitt's Creek,1,2015-02-18,0.122,0.03,tt3526078,2,1.0,2.0,tt3653872
Schitt's Creek,1,2015-02-25,0.181,0.02,tt3526078,3,1.0,3.0,tt3533990
Schitt's Creek,1,2015-03-04,0.182,0.03,tt3526078,4,1.0,4.0,tt3653874
Schitt's Creek,1,2015-03-11,0.198,0.05,tt3526078,5,1.0,5.0,tt3653878
Schitt's Creek,1,2015-03-18,0.161,0.05,tt3526078,6,1.0,6.0,tt4132008
Schitt's Creek,1,2015-03-25,0.102,0.03,tt3526078,7,1.0,7.0,tt3653882
Schitt's Creek,1,2015-04-08,0.125,0.02,tt3526078,8,1.0,8.0,tt3653920
Schitt's Creek,1,2015-04-15,0.138,0.06,tt3526078,9,1.0,9.0,tt3653924
Schitt's Creek,1,2015-04-22,0.195,0.05,tt3526078,10,1.0,10.0,tt3653932
Schitt's Creek,1,2015-04-29,0.106,0.05,tt3526078,11,1.0,11.0,tt3653964
Schitt's Creek,1,,0.086,0.05,tt3526078,12,1.0,12.0,tt3653980
Schitt's Creek,2,2016-03-16,0.238,0.06,tt3526078,1,2.0,1.0,tt4444336
Schitt's Creek,2,2016-03-23,0.206,0.05,tt3526078,2,2.0,2.0,tt4835328
Schitt's Creek,2,2016-03-30,0.183,0.06,tt3526078,3,2.0,3.0,tt4835758
Schitt's Creek,2,2016-04-06,0.224,0.04,tt3526078,4,2.0,4.0,tt4835812
Schitt's Creek,2,2016-04-13,0.183,0.05,tt3526078,5,2.0,5.0,tt4835880
Schitt's Creek,2,2016-04-20,0.240,0.06,tt3526078,6,2.0,6.0,tt4835902
Schitt's Creek,2,2016-04-27,0.241,0.07,tt3526078,7,2.0,7.0,tt4835934
Schitt's Creek,2,,0.211,0.05,tt3526078,8,2.0,8.0,tt4835960
Schitt's Creek,2,,0.252,0.08,tt3526078,9,2.0,9.0,tt4835994
Schitt's Creek,2,,0.206,0.06,tt3526078,10,2.0,10.0,tt4836034
Schitt's Creek,2,,0.214,0.05,tt3526078,11,2.0,11.0,tt4837892
Schitt's Creek,2,2016-06-01,0.200,0.05,tt3526078,12,2.0,12.0,tt4837982
Schitt's Creek,3,2017-01-11,0.286,0.08,tt3526078,1,3.0,1.0,tt6288890
Schitt's Creek,3,2017-01-18,0.293,0.08,tt3526078,2,3.0,2.0,tt6415370
Schitt's Creek,3,2017-01-25,0.224,0.06,tt3526078,3,3.0,3.0,tt6415374
Schitt's Creek,3,2017-02-01,0.319,0.08,tt3526078,4,3.0,4.0,tt6431188
Schitt's Creek,3,2017-02-08,0.254,0.07,tt3526078,5,3.0,5.0,tt6431222
Schitt's Creek,3,2017-02-15,0.286,0.08,tt3526078,6,3.0,6.0,tt6431250
Schitt's Creek,3,2017-02-22,0.182,0.04,tt3526078,7,3.0,7.0,tt6431298
Schitt's Creek,3,2017-03-01,0.253,0.06,tt3526078,8,3.0,8.0,tt6537378
Schitt's Creek,3,2017-03-08,0.256,0.05,tt3526078,9,3.0,9.0,tt6553752
Schitt's Creek,3,2017-03-15,0.240,0.06,tt3526078,10,3.0,10.0,tt6587090
Schitt's Creek,3,2017-03-22,0.230,0.06,tt3526078,11,3.0,11.0,tt6616710
Schitt's Creek,3,2017-03-29,0.316,0.07,tt3526078,12,3.0,12.0,tt6647674
Schitt's Creek,3,2017-04-05,0.313,0.09,tt3526078,13,3.0,13.0,tt6671898
Schitt's Creek,4,2018-01-24,0.295,0.08,tt3526078,1,4.0,1.0,tt6647624
Schitt's Creek,4,2018-01-31,0.320,0.09,tt3526078,2,4.0,2.0,tt7826756
Schitt's Creek,4,2018-02-07,0.290,0.09,tt3526078,3,4.0,3.0,tt7857028
Schitt's Creek,4,2018-02-14,0.212,0.05,tt3526078,4,4.0,4.0,tt7896162
Schitt's Creek,4,2018-02-21,0.287,0.08,tt3526078,5,4.0,5.0,tt7939172
Schitt's Creek,4,2018-02-28,0.273,0.10,tt3526078,6,4.0,6.0,tt7981526
Schitt's Creek,4,2018-03-07,0.315,0.11,tt3526078,7,4.0,7.0,tt8046642
Schitt's Creek,4,2018-03-14,0.300,0.10,tt3526078,8,4.0,8.0,tt8070502
Schitt's Creek,4,2018-03-21,0.278,0.08,tt3526078,9,4.0,9.0,tt8082864
Schitt's Creek,4,2018-03-28,0.214,0.07,tt3526078,10,4.0,10.0,tt8082910
Schitt's Creek,4,2018-04-04,0.244,0.06,tt3526078,11,4.0,11.0,tt8082948
Schitt's Creek,4,2018-04-11,0.265,0.08,tt3526078,12,4.0,12.0,tt8083004
Schitt's Creek,4,2018-12-19,0.237,0.06,tt3526078,13,4.0,13.0,tt9228672
Schitt's Creek,5,2019-01-16,0.158,0.05,tt3526078,1,5.0,1.0,tt9203528
Schitt's Creek,5,2019-01-23,0.121,0.05,tt3526078,2,5.0,2.0,tt9525916
Schitt's Creek,5,2019-01-30,0.195,0.07,tt3526078,3,5.0,3.0,tt9599994
Schitt's Creek,5,2019-02-06,0.189,0.07,tt3526078,4,5.0,4.0,tt9639696
Schitt's Creek,5,2019-02-13,0.181,0.05,tt3526078,5,5.0,5.0,tt9663044
Schitt's Creek,5,2019-02-20,0.229,0.08,tt3526078,6,5.0,6.0,tt9728350
Schitt's Creek,5,2019-02-27,0.227,0.08,tt3526078,7,5.0,7.0,tt9765702
Schitt's Creek,5,2019-03-06,0.232,0.09,tt3526078,8,5.0,8.0,tt9799628
Schitt's Creek,5,2019-03-13,0.246,0.10,tt3526078,9,5.0,9.0,tt9809498
Schitt's Creek,5,2019-03-20,0.224,0.07,tt3526078,10,5.0,10.0,tt9809502
Schitt's Creek,5,2019-03-27,0.179,0.06,tt3526078,11,5.0,11.0,tt9809506
Schitt's Creek,5,2019-04-03,0.241,0.08,tt3526078,12,5.0,12.0,tt9870384
Schitt's Creek,5,2019-04-10,0.190,0.07,tt3526078,13,5.0,13.0,tt9870386
Schitt's Creek,6,2020-01-07,0.398,0.17,tt3526078,1,6.0,1.0,tt10065360
Schitt's Creek,6,2020-01-14,0.361,0.14,tt3526078,2,6.0,2.0,tt10065362
Schitt's Creek,6,2020-01-21,0.316,0.12,tt3526078,3,6.0,3.0,tt10065364
Schitt's Creek,6,2020-01-28,0.352,0.12,tt3526078,4,6.0,4.0,tt10065366
Schitt's Creek,6,2020-02-04,0.364,0.14,tt3526078,5,6.0,5.0,tt10065368
Schitt's Creek,6,2020-02-11,0.342,0.13,tt3526078,6,6.0,6.0,tt10065370
Schitt's Creek,6,2020-02-18,0.294,0.11,tt3526078,7,6.0,7.0,tt10065374
Schitt's Creek,6,2020-02-25,0.355,0.12,tt3526078,8,6.0,8.0,tt10065376
Schitt's Creek,6,2020-03-03,0.348,0.11,tt3526078,9,6.0,9.0,tt10065378
Schitt's Creek,6,2020-03-10,0.327,0.12,tt3526078,10,6.0,10.0,tt10065380
Schitt's Creek,6,2020-03-17,0.389,0.13,tt3526078,11,6.0,11.0,tt10065384
Schitt's Creek,6,2020-03-24,0.397,0.15,tt3526078,12,6.0,12.0,tt10065386
Schitt's Creek,6,2020-03-31,0.499,0.18,tt3526078,13,6.0,13.0,tt10065388
Schitt's Creek,6,2020-04-07,0.501,0.18,tt3526078,14,6.0,14.0,tt10065390
Schitt's Creek,6,2020-04-07,0.495,0.19,tt3526078,15,,,
The Killing,1,2011-04-03,2.720,0.7,tt1637727,1,1.0,1.0,tt1729484
The Killing,1,2011-04-10,2.556,0.7,tt1637727,2,1.0,2.0,tt1769191
The Killing,1,2011-04-17,2.507,0.8,tt1637727,3,1.0,3.0,tt1793155
The Killing,1,2011-04-24,2.254,0.7,tt1637727,4,1.0,4.0,tt1792692
The Killing,1,,1.808,0.5,tt1637727,5,1.0,5.0,tt1792693
The Killing,1,,1.825,0.6,tt1637727,6,1.0,6.0,tt1861182
The Killing,1,,1.977,0.6,tt1637727,7,1.0,7.0,tt1861183
The Killing,1,,1.686,0.5,tt1637727,8,1.0,8.0,tt1861184
The Killing,1,,1.971,0.4,tt1637727,9,1.0,9.0,tt1861185
The Killing,1,2011-06-05,1.983,0.5,tt1637727,10,1.0,10.0,tt1861186
The Killing,1,2011-06-12,1.828,0.5,tt1637727,11,1.0,11.0,tt1861179
The Killing,1,2011-06-19,2.317,0.7,tt1637727,12,1.0,12.0,tt1861180
The Killing,2,2012-04-01,1.802,0.5,tt1637727,1,2.0,1.0,tt1964127
The Killing,2,2012-04-08,1.806,0.6,tt1637727,2,2.0,2.0,tt1964132
The Killing,2,2012-04-15,1.650,0.6,tt1637727,3,2.0,3.0,tt1964133
The Killing,2,2012-04-22,1.592,0.6,tt1637727,4,2.0,4.0,tt1964134
The Killing,2,2012-04-29,1.353,0.4,tt1637727,5,2.0,5.0,tt1964135
The Killing,2,,1.344,0.3,tt1637727,6,2.0,6.0,tt1964136
The Killing,2,,1.606,0.5,tt1637727,7,2.0,7.0,tt1964137
The Killing,2,,1.305,0.4,tt1637727,8,2.0,8.0,tt1964138
The Killing,2,,1.312,0.3,tt1637727,9,2.0,9.0,tt1964139
The Killing,2,2012-06-03,1.669,0.5,tt1637727,10,2.0,10.0,tt1964128
The Killing,2,2012-06-10,1.841,0.5,tt1637727,11,2.0,11.0,tt1964129
The Killing,2,2012-06-17,1.448,0.5,tt1637727,12,2.0,12.0,tt1964130
The Killing,3,2013-06-02,1.757,0.4,tt1637727,1,3.0,1.0,tt2583900
The Killing,3,2013-06-09,1.466,0.4,tt1637727,2,3.0,2.0,tt2640652
The Killing,3,2013-06-16,1.357,0.4,tt1637727,3,3.0,3.0,tt2640668
The Killing,3,2013-06-23,1.671,0.6,tt1637727,4,3.0,4.0,tt2640672
The Killing,3,2013-06-30,1.366,0.4,tt1637727,5,3.0,5.0,tt2722616
The Killing,3,2013-07-07,1.616,0.5,tt1637727,6,3.0,6.0,tt2722618
The Killing,3,2013-07-14,1.519,0.4,tt1637727,7,3.0,7.0,tt2722620
The Killing,3,2013-07-21,1.350,0.4,tt1637727,8,3.0,8.0,tt2722622
The Killing,3,2013-07-28,1.471,0.4,tt1637727,9,3.0,9.0,tt2737334
The Killing,3,2013-08-04,1.483,0.5,tt1637727,10,3.0,10.0,tt2737340
The Librarians,1,2014-12-07,5.353,1.27,tt3663490,1,1.0,1.0,tt3696750
The Librarians,1,2014-12-14,3.374,0.77,tt3663490,2,1.0,2.0,tt3696904
The Librarians,1,2014-12-21,3.186,0.76,tt3663490,3,1.0,3.0,tt3905292
The Librarians,1,2014-12-28,4.096,0.97,tt3663490,4,1.0,4.0,tt4279086
The Librarians,1,2015-01-04,3.726,0.95,tt3663490,5,1.0,5.0,tt3846542
The Librarians,1,2015-01-11,3.445,0.85,tt3663490,6,1.0,6.0,tt3704304
The Librarians,1,2015-01-11,2.863,0.77,tt3663490,7,1.0,7.0,tt3813430
The Librarians,1,2015-01-18,3.275,0.77,tt3663490,8,1.0,8.0,tt3724040
The Librarians,1,2015-01-18,3.033,0.71,tt3663490,9,1.0,9.0,tt3711274
The Librarians,2,2015-11-01,2.249,0.63,tt3663490,1,2.0,1.0,tt4447420
The Librarians,2,2015-11-01,1.951,0.44,tt3663490,2,2.0,2.0,tt4447426
The Librarians,2,2015-11-08,1.951,0.53,tt3663490,3,2.0,3.0,tt4447418
The Librarians,2,2015-11-15,1.888,0.45,tt3663490,4,2.0,4.0,tt4447430
The Librarians,2,2015-11-22,2.097,0.50,tt3663490,5,2.0,5.0,tt4447428
The Librarians,2,2015-11-29,2.021,0.53,tt3663490,6,2.0,6.0,tt4447432
The Librarians,2,2015-12-06,2.242,0.54,tt3663490,7,2.0,7.0,tt4447434
The Librarians,2,2015-12-13,2.214,0.60,tt3663490,8,2.0,8.0,tt4447440
The Librarians,2,2015-12-20,1.941,0.48,tt3663490,9,2.0,9.0,tt4447442
The Librarians,2,2015-12-27,2.237,0.55,tt3663490,10,2.0,10.0,tt4447450
The Librarians,3,2016-11-20,1.890,0.53,tt3663490,1,3.0,1.0,tt5275066
The Librarians,3,2016-11-27,1.620,0.52,tt3663490,2,3.0,2.0,tt5971148
The Librarians,3,2016-12-04,1.867,0.49,tt3663490,3,3.0,3.0,tt6279500
The Librarians,3,2016-12-11,1.755,0.44,tt3663490,4,3.0,4.0,tt5767208
The Librarians,3,2016-12-18,1.857,0.48,tt3663490,5,3.0,5.0,tt5748582
The Librarians,3,2016-12-25,1.651,0.41,tt3663490,6,3.0,6.0,tt6301504
The Librarians,3,2017-01-01,1.779,0.45,tt3663490,7,3.0,7.0,tt6360356
The Librarians,3,2017-01-08,2.046,0.51,tt3663490,8,3.0,8.0,tt6082786
The Librarians,3,2017-01-15,1.602,0.41,tt3663490,9,3.0,9.0,tt6312780
The Librarians,3,2017-01-22,1.967,0.50,tt3663490,10,3.0,10.0,tt5946158
The Librarians,4,2017-12-13,1.675,0.34,tt3663490,1,4.0,1.0,tt6497464
The Librarians,4,2017-12-13,1.360,0.24,tt3663490,2,4.0,2.0,tt7069078
The Librarians,4,2017-12-20,1.484,0.32,tt3663490,3,4.0,3.0,tt6998566
The Librarians,4,2017-12-20,1.395,0.25,tt3663490,4,4.0,4.0,tt6967460
The Librarians,4,2017-12-27,1.817,0.36,tt3663490,5,4.0,5.0,tt7093864
The Librarians,4,2017-12-27,1.523,0.31,tt3663490,6,4.0,6.0,tt7575928
The Librarians,4,2018-01-03,1.248,0.26,tt3663490,7,4.0,7.0,tt7364454
The Librarians,4,2018-01-10,1.405,0.27,tt3663490,8,4.0,8.0,tt7364504
The Librarians,4,2018-01-17,1.341,0.27,tt3663490,9,4.0,9.0,tt7364512
