county_fips,state_po,x,n,y,population_group
37093,NC,2023,36028,350,small
37095,NC,2023,2929,-5,tiny
37097,NC,2023,149570,1521,large
37099,NC,2023,25216,-128,small
37101,NC,2023,174181,3772,large
37103,NC,2023,6101,-27,tiny
37105,NC,2023,43955,-851,small
37107,NC,2023,35990,-158,small
37109,NC,2023,69496,976,medium
37111,NC,2023,31451,218,small
37113,NC,2023,25912,44,small
37115,NC,2023,14752,129,small
37117,NC,2023,15222,13,small
37119,NC,2023,833636,1188,very large
37121,NC,2023,10064,48,small
37123,NC,2023,18468,-11,small
37125,NC,2023,81289,728,medium
37127,NC,2023,68049,422,medium
37129,NC,2023,160438,162,large
37131,NC,2023,11126,22,small
37133,NC,2023,132726,236,large
37135,NC,2023,99093,14,medium
37137,NC,2023,8282,32,tiny
37139,NC,2023,28437,213,small
37141,NC,2023,47075,397,small
37143,NC,2023,9358,-42,tiny
37145,NC,2023,28533,299,small
37147,NC,2023,118012,-213,large
37149,NC,2023,14286,10,small
37151,NC,2023,107137,432,large
37153,NC,2023,28692,46,small
37155,NC,2023,76900,-420,medium
37157,NC,2023,63787,318,medium
37159,NC,2023,106192,634,large
37161,NC,2023,44468,178,small
37163,NC,2023,41499,-325,small
37165,NC,2023,21574,24,small
37167,NC,2023,46368,571,small
37169,NC,2023,32528,130,small
37171,NC,2023,50999,89,medium
37173,NC,2023,12368,47,small
37175,NC,2023,23623,31,small
37177,NC,2023,2383,-2,tiny
37179,NC,2023,203892,2154,large
37181,NC,2023,29424,55,small
37183,NC,2023,928963,5562,very large
37185,NC,2023,11465,84,small
37187,NC,2023,7211,-50,tiny
37189,NC,2023,30332,-85,small
37191,NC,2023,82925,-84,medium
37193,NC,2023,46954,-4,small
37195,NC,2023,56937,-70,medium
37197,NC,2023,27928,150,small
37199,NC,2023,12947,90,small
39001,OH,2023,19510,-27,small
39003,OH,2023,78814,-42,medium
39005,OH,2023,42125,-37,small
39007,OH,2023,75461,88,medium
39009,OH,2023,34258,-84,small
39011,OH,2023,41539,12,small
39013,OH,2023,49097,-10,small
39015,OH,2023,32890,122,small
39017,OH,2023,303340,670,large
39019,OH,2023,21080,198,small
39021,OH,2023,31462,119,small
39023,OH,2023,101045,219,large
39025,OH,2023,170861,776,large
39027,OH,2023,32511,-4,small
39029,OH,2023,75833,134,medium
39031,OH,2023,30277,67,small
39033,OH,2023,32473,121,small
39035,OH,2023,939288,-3750,very large
39037,OH,2023,44724,97,small
39039,OH,2023,32030,23,small
39041,OH,2023,201668,2796,large
39043,OH,2023,60325,109,medium
39045,OH,2023,132535,1690,large
39047,OH,2023,21962,169,small
39049,OH,2023,1045490,-5058,enormous
39051,OH,2023,36878,4,small
39053,OH,2023,21168,46,small
39055,OH,2023,86747,199,medium
39057,OH,2023,130293,206,large
39059,OH,2023,29673,103,small
39061,OH,2023,637602,-1986,very large
39063,OH,2023,62310,-48,medium
39065,OH,2023,22632,24,small
39067,OH,2023,11169,-23,small
39069,OH,2023,23747,17,small
39071,OH,2023,33623,121,small
39073,OH,2023,20577,178,small
39075,OH,2023,41428,33,small
39077,OH,2023,47869,49,small
39079,OH,2023,23839,88,small
39081,OH,2023,48422,6,small
39083,OH,2023,51446,283,medium
39085,OH,2023,195161,711,large
39087,OH,2023,43292,6,small
39089,OH,2023,148102,1461,large
39091,OH,2023,38020,102,small
39093,OH,2023,255741,2164,large
39095,OH,2023,320843,-30,large
39097,OH,2023,32088,386,small
39099,OH,2023,171760,-13,large
39101,OH,2023,46766,91,small
39103,OH,2023,161975,669,large
39105,OH,2023,15799,-2,small
39107,OH,2023,40951,3,small
39109,OH,2023,92026,232,medium
39111,OH,2023,10525,28,small
39113,OH,2023,399378,-466,large
39115,OH,2023,10728,-51,small
39117,OH,2023,28276,280,small
39119,OH,2023,68406,100,medium
39121,OH,2023,10004,-4,small
39123,OH,2023,33578,33,small
39125,OH,2023,16093,2,small
39127,OH,2023,27076,123,small
39129,OH,2023,44125,459,small
39131,OH,2023,19515,13,small
39133,OH,2023,119117,543,large
39135,OH,2023,33114,138,small
39137,OH,2023,32374,-33,small
39139,OH,2023,96818,217,medium
39141,OH,2023,55035,64,medium
39143,OH,2023,47693,-54,small
39145,OH,2023,50006,22,medium
39147,OH,2023,43478,17,small
39149,OH,2023,42385,-50,small
39151,OH,2023,300900,136,large
39153,OH,2023,427608,-463,large
39155,OH,2023,156370,215,large
39157,OH,2023,75623,-139,medium
39159,OH,2023,57148,880,medium
39161,OH,2023,24173,30,small
39163,OH,2023,9154,60,tiny
39165,OH,2023,213124,1960,large
39167,OH,2023,47307,-27,small
39169,OH,2023,100829,17,large
39171,OH,2023,30482,2,small
39173,OH,2023,101711,-47,large
39175,OH,2023,18622,7,small
4001,AZ,2023,50425,241,medium
4003,AZ,2023,91112,409,medium
4005,AZ,2023,96128,4,medium
4007,AZ,2023,37230,412,small
4009,AZ,2023,26457,223,small
4011,AZ,2023,6977,-76,tiny
4012,AZ,2023,10516,-31,small
4013,AZ,2023,3505684,36676,enormous
4015,AZ,2023,137845,3599,large
4017,AZ,2023,82095,1262,medium
4019,AZ,2023,783112,6428,very large
4021,AZ,2023,325442,10618,large
4023,AZ,2023,41115,18,small
4025,AZ,2023,180563,4003,large
4027,AZ,2023,169703,1777,large
42001,PA,2023,87337,348,medium
42003,PA,2023,965736,-3008,very large
42005,PA,2023,52090,-239,medium
42007,PA,2023,131256,125,large
42009,PA,2023,38990,29,small
42011,PA,2023,346317,1273,large
42013,PA,2023,97183,-29,medium
42015,PA,2023,49615,-9,small
42017,PA,2023,544011,3853,very large
42019,PA,2023,162093,1262,large
42021,PA,2023,98525,6,medium
42023,PA,2023,3389,-4,tiny
42025,PA,2023,49284,363,small
42027,PA,2023,100705,-366,large
42029,PA,2023,449572,2578,large
42031,PA,2023,28128,40,small
42033,PA,2023,59277,-3,medium
42035,PA,2023,29027,-76,small
42037,PA,2023,47253,76,small
42039,PA,2023,63446,19,medium
42041,PA,2023,218113,1237,large
42043,PA,2023,229415,706,large
42045,PA,2023,448447,1659,large
42047,PA,2023,25009,4,small
42049,PA,2023,203995,-103,large
42051,PA,2023,97101,4,medium
42053,PA,2023,3054,-6,tiny
42055,PA,2023,135675,338,large
42057,PA,2023,11983,39,small
42059,PA,2023,25288,-83,small
42061,PA,2023,32570,22,small
42063,PA,2023,60359,76,medium
42065,PA,2023,35567,-60,small
42067,PA,2023,21101,-5,small
42069,PA,2023,163222,760,large
42071,PA,2023,504921,305,very large
42073,PA,2023,66380,47,medium
42075,PA,2023,124355,313,large
42077,PA,2023,307197,1451,large
42079,PA,2023,247741,1436,large
42081,PA,2023,87727,116,medium
42083,PA,2023,29920,-31,small
42085,PA,2023,83535,117,medium
42087,PA,2023,40197,85,small
42089,PA,2023,125437,2819,large
42091,PA,2023,702441,5192,very large
42093,PA,2023,14426,-73,small
42095,PA,2023,246735,1549,large
42097,PA,2023,69590,154,medium
42099,PA,2023,40318,117,small
42101,PA,2023,1024515,-10640,enormous
42103,PA,2023,42625,1141,small
42105,PA,2023,12252,-13,small
42107,PA,2023,106533,550,large
42109,PA,2023,33388,-8,small
42111,PA,2023,56369,76,medium
42113,PA,2023,4387,10,tiny
42115,PA,2023,31431,-152,small
42117,PA,2023,31539,15,small
42119,PA,2023,30729,-20,small
42121,PA,2023,38543,7,small
42123,PA,2023,29126,-3,small
42125,PA,2023,166545,1074,large
42127,PA,2023,38500,53,small
42129,PA,2023,287148,1073,large
42131,PA,2023,20703,121,small
42133,PA,2023,383996,1391,large
48001,TX,2023,34115,61,small
48003,TX,2023,15913,-59,small
48005,TX,2023,63716,-116,medium
48007,TX,2023,15770,26,small
48009,TX,2023,6904,42,tiny
48011,TX,2023,1519,1,tiny
48013,TX,2023,40554,228,small
48015,TX,2023,24621,175,small
48017,TX,2023,4609,-30,tiny
48019,TX,2023,16765,247,small
48021,TX,2023,73429,2079,medium
48023,TX,2023,2476,1,tiny
48025,TX,2023,18790,-46,small
48027,TX,2023,283202,2786,large
48029,TX,2023,1609166,3289,enormous
48031,TX,2023,9680,218,tiny
48033,TX,2023,512,0,tiny
48035,TX,2023,13419,122,small
48037,TX,2023,67268,-16,medium
48039,TX,2023,301921,2482,large
48041,TX,2023,150969,-249,large
48043,TX,2023,6369,-88,tiny
48045,TX,2023,1013,1,tiny
48047,TX,2023,4771,-55,tiny
48049,TX,2023,27361,32,small
48051,TX,2023,14047,87,small
48053,TX,2023,40408,749,small
48055,TX,2023,35569,281,small
48057,TX,2023,15733,-75,small
48059,TX,2023,10453,58,small
48061,TX,2023,336664,-238,large
48063,TX,2023,9502,3,tiny
48065,TX,2023,4395,-9,tiny
48067,TX,2023,21546,-9,small
48069,TX,2023,5130,3,tiny
48071,TX,2023,40816,943,small
48073,TX,2023,39510,87,small
48075,TX,2023,4033,0,tiny
48077,TX,2023,7593,30,tiny
48079,TX,2023,2044,9,tiny
48081,TX,2023,2358,3,tiny
48083,TX,2023,5495,1,tiny
48085,TX,2023,935133,15977,very large
48087,TX,2023,2062,1,tiny
48089,TX,2023,16768,141,small
48091,TX,2023,141549,4250,large
48093,TX,2023,10137,29,small
48095,TX,2023,1600,-1,tiny
48097,TX,2023,34221,363,small
48099,TX,2023,48214,450,small
48101,TX,2023,909,0,tiny
48103,TX,2023,4097,-1,tiny
48105,TX,2023,2581,-2,tiny
48107,TX,2023,3757,-4,tiny
48109,TX,2023,1576,6,tiny
48111,TX,2023,5685,-30,tiny
48113,TX,2023,1947875,-15479,enormous
48115,TX,2023,8547,-9,tiny
48117,TX,2023,13593,-14,small
48119,TX,2023,3802,46,tiny
48121,TX,2023,777318,13358,very large
48123,TX,2023,14014,23,small
48125,TX,2023,1245,1,tiny
48127,TX,2023,7001,-64,tiny
48129,TX,2023,2095,-1,tiny
48131,TX,2023,7498,56,tiny
48133,TX,2023,12588,43,small
48135,TX,2023,136550,-1137,large
48137,TX,2023,1197,0,tiny
48139,TX,2023,165780,4880,large
48141,TX,2023,694999,384,very large
48143,TX,2023,27852,1,small
48145,TX,2023,11197,60,small
48147,TX,2023,24489,425,small
48149,TX,2023,20219,231,small
48151,TX,2023,2642,-2,tiny
48153,TX,2023,4161,-21,tiny
48155,TX,2023,760,2,tiny
48157,TX,2023,737778,10645,very large
48159,TX,2023,7604,28,tiny
48161,TX,2023,13153,7,small
48163,TX,2023,11851,-31,small
48165,TX,2023,21934,-28,small
48167,TX,2023,273058,1926,large
48169,TX,2023,3148,1,tiny
48171,TX,2023,22680,144,small
48173,TX,2023,1158,-2,tiny
48175,TX,2023,5601,-8,tiny
48177,TX,2023,16633,10,small
48179,TX,2023,14976,-9,small
48181,TX,2023,107563,1371,large
48183,TX,2023,90970,-58,medium
48185,TX,2023,21630,373,small
48187,TX,2023,146775,1179,large
48189,TX,2023,22572,63,small
48191,TX,2023,1919,-2,tiny
48193,TX,2023,6310,3,tiny
48195,TX,2023,4462,1,tiny
48197,TX,2023,2424,11,tiny
48199,TX,2023,44532,403,small
48201,TX,2023,3588747,-25327,enormous
48203,TX,2023,50729,93,medium
48205,TX,2023,3160,9,tiny
48207,TX,2023,3382,0,tiny
48209,TX,2023,193254,4240,large
48211,TX,2023,2943,3,tiny
48213,TX,2023,58777,767,medium
48215,TX,2023,702905,275,very large
48217,TX,2023,27316,233,small
48219,TX,2023,16838,-30,small
48221,TX,2023,49707,775,small
48223,TX,2023,28702,104,small
48225,TX,2023,13880,47,small
48227,TX,2023,22497,-113,small
48229,TX,2023,2519,113,tiny
48231,TX,2023,75386,1424,medium
48233,TX,2023,15014,-43,small
48235,TX,2023,1284,5,tiny
48237,TX,2023,5852,55,tiny
48239,TX,2023,12018,45,small
48241,TX,2023,23439,144,small
48243,TX,2023,1513,-5,tiny
48245,TX,2023,173327,-884,large
48247,TX,2023,3856,8,tiny
48249,TX,2023,29002,-83,small
48251,TX,2023,147624,2937,large
48253,TX,2023,11094,30,small
48255,TX,2023,9773,-15,tiny
48257,TX,2023,122216,6316,large
48259,TX,2023,39496,903,small
48261,TX,2023,199,6,tiny
48263,TX,2023,546,0,tiny
48265,TX,2023,40462,103,small
48267,TX,2023,3158,-4,tiny
48269,TX,2023,205,0,tiny
48271,TX,2023,2242,2,tiny
48273,TX,2023,21633,29,small
48275,TX,2023,2534,-4,tiny
48277,TX,2023,37155,153,small
48279,TX,2023,9291,-30,tiny
48281,TX,2023,16468,181,small
48283,TX,2023,4482,-30,tiny
48285,TX,2023,16905,24,small
48287,TX,2023,14384,101,small
48289,TX,2023,12696,111,small
48291,TX,2023,68384,2694,medium
48293,TX,2023,15348,85,small
48295,TX,2023,2325,-3,tiny
48297,TX,2023,8473,53,tiny
48299,TX,2023,14858,312,small
48301,TX,2023,83,0,tiny
48303,TX,2023,229934,63,large
48305,TX,2023,4691,31,tiny
48307,TX,2023,5526,-1,tiny
48309,TX,2023,196023,374,large
48311,TX,2023,613,2,tiny
48313,TX,2023,9244,52,tiny
48315,TX,2023,6161,31,tiny
48317,TX,2023,4332,-7,tiny
48319,TX,2023,3516,0,tiny
48321,TX,2023,28643,-55,small
48323,TX,2023,54582,-198,medium
48325,TX,2023,40216,665,small
48327,TX,2023,1483,4,tiny
48329,TX,2023,149541,-1022,large
48331,TX,2023,17837,222,small
48333,TX,2023,3510,-3,tiny
48335,TX,2023,4704,4,tiny
48337,TX,2023,14795,214,small
48339,TX,2023,526013,7860,very large
48341,TX,2023,16841,0,small
48343,TX,2023,8577,33,tiny
48345,TX,2023,831,0,tiny
48347,TX,2023,43262,-17,small
48349,TX,2023,38268,443,small
48351,TX,2023,8289,-9,tiny
48353,TX,2023,10972,3,small
48355,TX,2023,259489,-964,large
48357,TX,2023,8221,-20,tiny
48359,TX,2023,1633,-2,tiny
48361,TX,2023,61172,4,medium
48363,TX,2023,20803,89,small
48365,TX,2023,16780,56,small
48367,TX,2023,128780,2878,large
48369,TX,2023,7043,-29,tiny
48371,TX,2023,11021,-6,small
48373,TX,2023,40777,604,small
48375,TX,2023,79800,-357,medium
48377,TX,2023,6345,-3,tiny
48379,TX,2023,8459,195,tiny
48381,TX,2023,111119,437,large
48383,TX,2023,3123,-32,tiny
48385,TX,2023,2735,-19,tiny
48387,TX,2023,8199,3,tiny
48389,TX,2023,9915,-34,tiny
48391,TX,2023,4911,52,tiny
48393,TX,2023,688,1,tiny
48395,TX,2023,12939,47,small
48397,TX,2023,93967,3074,medium
48399,TX,2023,7817,24,tiny
48401,TX,2023,35854,158,small
48403,TX,2023,6737,69,tiny
48405,TX,2023,5216,20,tiny
48407,TX,2023,18808,358,small
48409,TX,2023,53155,-61,medium
48411,TX,2023,4087,-2,tiny
48413,TX,2023,1842,-11,tiny
48415,TX,2023,12468,-51,small
48417,TX,2023,2481,6,tiny
48419,TX,2023,18074,-14,small
48421,TX,2023,2079,5,tiny
48423,TX,2023,182278,671,large
48425,TX,2023,7250,59,tiny
48427,TX,2023,56076,-84,medium
48429,TX,2023,6092,-10,tiny
48431,TX,2023,1112,-2,tiny
48433,TX,2023,995,0,tiny
48435,TX,2023,2852,13,tiny
48437,TX,2023,4837,24,tiny
48439,TX,2023,1699783,7182,enormous
48441,TX,2023,105944,-7,large
48443,TX,2023,518,0,tiny
48445,TX,2023,9110,-22,tiny
48447,TX,2023,1010,0,tiny
48449,TX,2023,25914,-52,small
48451,TX,2023,89754,-284,medium
48453,TX,2023,967056,-26460,very large
48455,TX,2023,9683,94,tiny
48457,TX,2023,12984,89,small
48459,TX,2023,30475,178,small
48461,TX,2023,2646,-1,tiny
48463,TX,2023,20563,-49,small
48465,TX,2023,41277,85,small
48467,TX,2023,42296,673,small
48469,TX,2023,71262,-266,medium
48471,TX,2023,37831,22,small
48473,TX,2023,41791,1217,small
48475,TX,2023,9403,-58,tiny
48477,TX,2023,27573,221,small
48479,TX,2023,235153,-1186,large
48481,TX,2023,34734,113,small
48483,TX,2023,3642,-4,tiny
48485,TX,2023,88485,2,medium
48487,TX,2023,9139,-22,tiny
48489,TX,2023,13645,-18,small
48491,TX,2023,544469,14191,very large
48493,TX,2023,42935,480,small
48495,TX,2023,6174,-19,tiny
48497,TX,2023,57441,1007,medium
48499,TX,2023,33326,299,small
48501,TX,2023,7392,-5,tiny
48503,TX,2023,13247,-28,small
48505,TX,2023,10488,14,small
48507,TX,2023,7975,-23,tiny
55001,WI,2023,14578,155,small
55003,WI,2023,11912,-80,small
55005,WI,2023,38607,33,small
55007,WI,2023,12580,104,small
55009,WI,2023,225551,-124,large
55011,WI,2023,11036,77,small
55013,WI,2023,12516,286,small
55015,WI,2023,45736,-134,small
55017,WI,2023,55059,223,medium
55019,WI,2023,31057,-21,small
55021,WI,2023,48148,445,small
55023,WI,2023,12816,15,small
55025,WI,2023,451115,-1939,large
55027,WI,2023,68448,226,medium
55029,WI,2023,24907,139,small
55031,WI,2023,32592,104,small
55033,WI,2023,33907,-33,small
55035,WI,2023,79892,-140,medium
55037,WI,2023,3445,4,tiny
55039,WI,2023,84300,149,medium
55041,WI,2023,6898,36,tiny
55043,WI,2023,39398,-105,small
55045,WI,2023,31696,146,small
55047,WI,2023,15328,68,small
55049,WI,2023,20076,41,small
55051,WI,2023,4579,24,tiny
55053,WI,2023,15116,28,small
55055,WI,2023,67415,315,medium
55057,WI,2023,20179,83,small
55059,WI,2023,132353,788,large
55061,WI,2023,17097,34,small
55063,WI,2023,92931,-191,medium
55065,WI,2023,14587,41,small
55067,WI,2023,15210,58,small
55069,WI,2023,22291,70,small
55071,WI,2023,65049,193,medium
55073,WI,2023,119301,-64,large
55075,WI,2023,31625,48,small
55077,WI,2023,12506,78,small
55078,WI,2023,3399,-12,tiny
55079,WI,2023,677833,-4313,very large
55081,WI,2023,37258,-46,small
55083,WI,2023,32253,342,small
55085,WI,2023,30828,214,small
55087,WI,2023,162441,174,large
55089,WI,2023,79309,815,medium
55091,WI,2023,6193,-7,tiny
55093,WI,2023,32207,132,small
55095,WI,2023,37044,349,small
55097,WI,2023,55817,-60,medium
55099,WI,2023,11030,49,small
55101,WI,2023,156857,466,large
55103,WI,2023,13667,24,small
55105,WI,2023,131814,496,large
55107,WI,2023,11089,26,small
55109,WI,2023,81531,770,medium
55111,WI,2023,54972,173,medium
55113,WI,2023,13174,77,small
55115,WI,2023,33011,56,small
55117,WI,2023,98603,154,medium
55119,WI,2023,16767,-7,small
55121,WI,2023,24745,-36,small
55123,WI,2023,24785,25,small
55125,WI,2023,17877,146,small
55127,WI,2023,80479,678,medium
55129,WI,2023,13115,58,small
55131,WI,2023,120586,878,large
55133,WI,2023,360224,3053,large
55135,WI,2023,40774,55,small
55137,WI,2023,18650,138,small
55139,WI,2023,134843,-56,large
55141,WI,2023,60518,17,medium
12001,FL,2024,180105,-855,large
12003,FL,2024,20790,261,small
12005,FL,2024,118352,-2258,large
12007,FL,2024,17264,117,small
12009,FL,2024,486999,6001,large
12011,FL,2024,1522134,-4520,enormous
12013,FL,2024,7840,-34,tiny
12015,FL,2024,142002,2752,large
12017,FL,2024,109558,1587,large
12019,FL,2024,182491,1540,large
12021,FL,2024,318448,5894,large
12023,FL,2024,48067,521,small
12027,FL,2024,22655,129,small
12029,FL,2024,8663,-17,tiny
12031,FL,2024,745866,3428,very large
12033,FL,2024,229174,62,large
12035,FL,2024,94727,1535,medium
12037,FL,2024,7133,-16,tiny
12039,FL,2024,30118,64,small
12041,FL,2024,11828,112,small
12043,FL,2024,6945,-13,tiny
12045,FL,2024,8656,39,tiny
12047,FL,2024,7586,5,tiny
12049,FL,2024,17713,34,small
12051,FL,2024,28730,296,small
12053,FL,2024,147270,2767,large
12055,FL,2024,70015,635,medium
12057,FL,2024,1169865,11371,enormous
12059,FL,2024,11194,-4,small
12061,FL,2024,127810,1843,large
12063,FL,2024,28289,-112,small
12065,FL,2024,9350,58,tiny
12067,FL,2024,4450,-32,tiny
12069,FL,2024,309404,6147,large
12071,FL,2024,619643,10438,very large
12073,FL,2024,194576,-252,large
12075,FL,2024,28720,486,small
12077,FL,2024,4181,28,tiny
12079,FL,2024,11470,19,small
12081,FL,2024,323501,4370,large
12083,FL,2024,278362,4505,large
12085,FL,2024,123109,1235,large
12086,FL,2024,2128012,-16563,enormous
12087,FL,2024,57865,-652,medium
12089,FL,2024,78559,1316,medium
12091,FL,2024,171512,-155,large
12093,FL,2024,26286,347,small
12095,FL,2024,1124542,-6903,enormous
12097,FL,2024,342413,4305,large
12099,FL,2024,1183003,7833,enormous
12101,FL,2024,445212,11511,large
12103,FL,2024,705397,4775,very large
12105,FL,2024,577178,14438,very large
12107,FL,2024,49067,400,small
12109,FL,2024,262279,7122,large
12111,FL,2024,261302,7638,large
12113,FL,2024,152695,928,large
12115,FL,2024,334466,7495,large
12117,FL,2024,371592,1025,large
12119,FL,2024,114822,203,large
12121,FL,2024,29096,248,small
12123,FL,2024,13041,-58,small
12125,FL,2024,8507,69,tiny
12127,FL,2024,418664,6571,large
12129,FL,2024,24374,425,small
12131,FL,2024,62147,639,medium
12133,FL,2024,16349,100,small
13001,GA,2024,12389,-9,small
13003,GA,2024,5012,4,tiny
13005,GA,2024,7035,-8,tiny
13007,GA,2024,1583,-80,tiny
13009,GA,2024,25182,30,small
13011,GA,2024,12404,172,small
13013,GA,2024,66548,1491,medium
13015,GA,2024,79042,962,medium
13017,GA,2024,10086,-10,small
13019,GA,2024,11712,20,small
13021,GA,2024,97158,69,medium
13023,GA,2024,8048,2,tiny
13025,GA,2024,12022,49,small
13027,GA,2024,9315,-25,tiny
13029,GA,2024,36033,674,small
13031,GA,2024,46464,192,small
13033,GA,2024,15523,16,small
13035,GA,2024,16014,419,small
13037,GA,2024,2747,-28,tiny
13039,GA,2024,39208,134,small
13043,GA,2024,6945,-6,tiny
13045,GA,2024,80393,1091,medium
13047,GA,2024,48174,216,small
13049,GA,2024,6165,80,tiny
13051,GA,2024,185054,-468,large
13053,GA,2024,4014,-125,tiny
13055,GA,2024,15799,6,small
13057,GA,2024,223495,3942,large
13059,GA,2024,67131,-544,medium
13061,GA,2024,1712,-18,tiny
13063,GA,2024,188551,1435,large
13065,GA,2024,4200,-28,tiny
13067,GA,2024,544255,-412,very large
13069,GA,2024,26331,-55,small
13071,GA,2024,28942,254,small
13073,GA,2024,132504,1021,large
13075,GA,2024,10681,19,small
13077,GA,2024,111896,1749,large
13079,GA,2024,8067,92,tiny
13081,GA,2024,12291,125,small
13083,GA,2024,10267,-8,small
13085,GA,2024,19993,563,small
13087,GA,2024,17102,17,small
13089,GA,2024,501047,-5143,very large
13091,GA,2024,11865,-7,small
13093,GA,2024,5107,-33,tiny
13095,GA,2024,47797,-444,small
13097,GA,2024,101480,1426,large
13099,GA,2024,6371,18,tiny
13101,GA,2024,2338,24,tiny
13103,GA,2024,53854,726,medium
13105,GA,2024,12950,88,small
13107,GA,2024,14502,-36,small
13109,GA,2024,6919,0,tiny
13111,GA,2024,18632,154,small
13113,GA,2024,95349,1000,medium
13115,GA,2024,67498,286,medium
13117,GA,2024,243478,1817,large
13119,GA,2024,16018,109,small
13121,GA,2024,756474,1974,very large
13123,GA,2024,22754,148,small
13125,GA,2024,1858,-10,tiny
13127,GA,2024,59862,-89,medium
13129,GA,2024,40404,263,small
13131,GA,2024,15319,-214,small
13133,GA,2024,14449,334,small
13135,GA,2024,737093,4728,very large
13137,GA,2024,32510,189,small
13139,GA,2024,159400,2133,large
13141,GA,2024,4352,11,tiny
13143,GA,2024,21140,248,small
13145,GA,2024,27182,777,small
13147,GA,2024,17996,138,small
13149,GA,2024,7194,70,tiny
13151,GA,2024,178454,5090,large
13153,GA,2024,121106,1024,large
13155,GA,2024,5708,17,tiny
13157,GA,2024,63202,1824,medium
13159,GA,2024,10277,382,small
13161,GA,2024,9201,43,tiny
13163,GA,2024,10460,9,small
13165,GA,2024,4563,42,tiny
13167,GA,2024,4983,-27,tiny
13169,GA,2024,19956,78,small
13171,GA,2024,12227,203,small
13173,GA,2024,5890,-33,tiny
13175,GA,2024,33801,-96,small
13177,GA,2024,24077,274,small
13179,GA,2024,39856,191,small
13181,GA,2024,5474,56,tiny
13183,GA,2024,12239,67,small
